0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Central Fall Classic,"Oct. 3-4, 2022",2,87-92=179,+35,74th/80
Highland Classic,"Sep. 2-3, 2022",2,87-79=166,+22,t-46th/60
Fighting Scot Fall Invite,"Sep. 17-18, 2022",2,88-85=173,+29,t-28th/38
SEASON TOTALS,SEASON TOTALS,6,518 Avg. 86.3,+14,-
