0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Central Fall Classic,"Oct. 3-4, 2022",2,81-82=163,+19,t-32nd/80
Highland Classic,"Sep. 2-3, 2022",2,73-77=150,+6,t-7th/60
Fighting Scot Fall Invite,"Sep. 17-18, 2022",2,77-77=154,+10,t-10th/38
Iowa Wesleyan Spring Tiger Classic,"March 28, 2023",1,74,+2,t-3rd/72
Iowa Central Spring Invite,"Apr 7-8, 2023",2,76-84=160,+18,t-37th/77
Battle of Waterloo,"Apr 14-15, 2023",3,71-86-79=236,+20,t-27th/49
SLIAC Championships,"Apr 23-25, 2023",3,77-72-79=228,+12,t-9th/55
SEASON TOTALS,SEASON TOTALS,15,1165 Avg. 77.7,+6,-
