0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Central Fall Classic,"Oct. 3-4, 2022",2,92-85=177,+33,t-69th/80
Highland Classic,"Sep. 2-3, 2022",2,77-79=156,+12,t-22nd/60
Fighting Scot Fall Invite,"Sep. 17-18, 2022",2,88-82=170,+26,27th/38
Iowa Wesleyan Spring Tiger Classic,"March 28, 2023",1,81,+9,t-39th/72
Iowa Central Spring Invite,"Apr 7-8, 2023",2,83-91=174,+32,t-64th/77
Battle of Waterloo,"Apr 14-15, 2023",3,79-89--4=168,+24,
SEASON TOTALS,SEASON TOTALS,11,926 Avg. 84.2,+12,-
