0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Central Fall Classic,"Oct. 3-4, 2022",2,83-84=167,+23,t-47th/80
Highland Classic,"Sep. 2-3, 2022",2,77-82=159,+15,t-36th/60
Fighting Scot Fall Invite,"Sep. 17-18, 2022",2,83-85=168,+24,25th/38
Iowa Wesleyan Spring Tiger Classic,"March 28, 2023",1,86,+14,t-57th/72
Iowa Central Spring Invite,"Apr 7-8, 2023",2,76-78=154,+12,t-19th/77
Battle of Waterloo,"Apr 14-15, 2023",3,77-75-82=234,+18,t-25th/49
SLIAC Championships,"Apr 23-25, 2023",3,83-80-78=241,+25,t-32nd/55
SEASON TOTALS,SEASON TOTALS,15,1209 Avg. 80.6,+9,-
