0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Central Fall Classic,"Oct. 3-4, 2022",2,89-82=171,+27,t-57th/80
Highland Classic,"Sep. 2-3, 2022",2,83-80=163,+19,43rd/60
Fighting Scot Fall Invite,"Sep. 17-18, 2022",2,87-75=162,+18,22nd/38
Iowa Wesleyan Spring Tiger Classic,"March 28, 2023",1,78,+6,t-22nd/72
Iowa Central Spring Invite,"Apr 7-8, 2023",2,83-84=167,+25,t-51st/77
Battle of Waterloo,"Apr 14-15, 2023",3,77-83-78=238,+22,t-30th/49
SLIAC Championships,"Apr 23-25, 2023",3,91-81-90=262,+46,45th/55
SEASON TOTALS,SEASON TOTALS,15,1241 Avg. 82.7,+11,-
