#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
14.0,"Trani, Emma 14Trani, Emma",1.48,1.06,4-0,16-2,1,0-1,3,52.0,40,15,11,15,20,3,2,0,187,0.214,6,6,0,0,8,View Bio
15.0,"Hartman, Christin 15Hartman, Christin",2.48,1.47,12-6,20-20,8,4-0,0,93.1,121,43,33,16,60,16,2,3,403,0.3,7,3,0,3,7,View Bio
11.0,"Vermeulen, Kathryn 11Vermeulen, Kathryn",3.52,1.46,11-7,23-18,14,3-1,0,113.1,113,79,57,52,60,16,4,5,429,0.263,8,18,0,4,19,View Bio
8.0,"Kohler, Lane 8Kohler, Lane",4.47,2.11,0-3,5-3,0,0-0,0,15.2,17,18,10,16,10,2,0,0,62,0.274,6,4,0,1,3,View Bio
,Totals,2.83,1.42,27-16,64-43,23,11,3,274.1,291,155,111,99,150,37,8,8,1081,0.269,27,31,0,8,37,
,Opponents,7.34,2.15,16-27,89-43,11,1,2,268.0,413,340,281,163,189,82,9,24,1187,0.348,40,41,0,23,28,
