Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 18, 1989 (Saturday)",,Home,Rockford,"Grinnell, IA",,,"L,65-76",
"November 22, 1989 (Wednesday)",,Away,Bethel (MN),"St. Paul, MN",,,"L,45-75",
"November 25, 1989 (Saturday)",,Away,Central,"Pella, IA",,,"L,44-69",
"November 28, 1989 (Tuesday)",,Away,Buena Vista,"Storm Lake, IA",,,"L,65-79",
"November 30, 1989 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"L,68-74",
"December 6, 1989 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"L,67-82",
"December 9, 1989 (Saturday)",,Home,Marycrest,"Grinnell, IA",,,"L,56-68",
"January 9, 1990 (Tuesday)",,Away,Haverford College,"Haverford, PA",,,"W,86-69",
"January 10, 1990 (Wednesday)",,Away,Swarthmore,"Swarthmore, PA",,,"L,53-61",
"January 13, 1990 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,69-81",
"January 19, 1990 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,51-73",
"January 20, 1990 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,67-68",
"January 26, 1990 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"L,63-80",
"January 27, 1990 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,51-81",
"February 2, 1990 (Friday)",,Away,Illlinois College,"Jacksonville, IL",,,"L,49-95",
"February 3, 1990 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,54-60",
"February 6, 1990 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,53-76",
"February 10, 1990 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,55-65",
"February 13, 1990 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,57-84",
"February 16, 1990 (Friday)",,Home,Illlinois College,"Grinnell, IA",,,"W,67-66",
"February 17, 1990 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,84-77",
"February 20, 1990 (Tuesday)",,Home,Clarke,"Grinnell, IA",,,"L,61-77",
