Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 15, 1978 (Wednesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,48-67",
"November 17, 1978 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"W,40-31",
"November 18, 1978 (Saturday)",,Home,Dordt,"Grinnell, IA",,,"L,35-77",
"November 21, 1978 (Tuesday)",,Away,St. Ambrose,"Davenport, IA",,,"L,57-79",
"November 29, 1978 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,45-38",
"December 1, 1978 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,38-31",
"December 2, 1978 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,45-53",
"January 18, 1979 (Thursday)",,Away,Chicago,"Chicago, IL",,,"L,39-54",
"January 19, 1979 (Friday)",,Neutral,Air Force,"Chicago, IL",,,"L,30-100",
"January 20, 1979 (Saturday)",,Neutral,Oberlin,"Chicago, IL",,,"L,34-37",
"January 24, 1979 (Wednesday)",,Away,Marshalltown,"Marshalltown, IA",,,"L,44-61",
"January 29, 1979 (Monday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,49-64",
"February 2, 1979 (Friday)",,Home,Cornell,"Grinnell, IA",,,"W,58-40",
"February 3, 1979 (Saturday)",,Home,Clarke,"Grinnell, IA",,,"W,50-45",
"February 5, 1979 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"L,33-42",
"February 8, 1979 (Thursday)",,Neutral,Monmouth,"Cedar Rapids, IA",,,"W,50-45",
"February 9, 1979 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"W,46-36",
"February 9, 1979 (Friday)",,Neutral,Cornell,"Cedar Rapids, IA",,,"W,62-47",
"February 10, 1979 (Saturday)",,Neutral,Knox,"Cedar Rapids, IA",,,"W,56-47",
