Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 1998 (Wednesday)",,Away,William Penn,"Oskaloosa, IA",,,"W,3-1(15-9, 15-11, 11-15, 17-15)",
"September 5, 1998 (Saturday)",,Neutral,Clarke (Carleton Tournament),"Northfield, MN",,,"W,3-1(15-5, 15-12, 3-15, 15-6)",
"September 5, 1998 (Saturday)",,Neutral,Luther (Carleton Tournament),"Northfield, MN",,,"L,2-3(12-15, 15-1, 7-15, 15-11, 12-15)",
"September 5, 1998 (Saturday)",,Away,Carleton (Carleton Tournament),"Northfield, MN",,,"W,3-2(11-5, 15-9, 14-16, 17-15, 15-12)",
"September 12, 1998 (Saturday)",,Away,William Penn (William Penn Tournament),"Oskaloosa, IA",,,"W,3-0(15-9, 15-9, 15-12)",
"September 12, 1998 (Saturday)",,Neutral,Upper Iowa (William Penn Tournament),"Oskaloosa, IA",,,"W,3-0(15-5, 15-7, 15-13)",
"September 12, 1998 (Saturday)",,Neutral,Maryville (William Penn Tournament),"Oskaloosa, IA",,,"W,3-0(15-10, 16-14, 17-15)",
"September 15, 1998 (Tuesday)",,Home,Grand View,"Grinnell, IA",,,"W,3-1(15-5, 15-6, 14-16, 15-8)",
"September 18, 1998 (Friday)",,Neutral,Minot State University (St. Mary's Sugar Loaf Classic),"Winona, MN",,,"W,3-2(15-10, 15-7, 4-15, 7-15, 17-15)",
"September 18, 1998 (Friday)",,Neutral,Carroll (St. Mary's Sugar Loaf Classic),"Winona, MN",,,"W,3-1(4-15, 15-11, 15-7, 15-7)",
"September 18, 1998 (Friday)",,Neutral,Hamline (St. Mary's Sugar Loaf Classic),"Winona, MN",,,"W,3-0(15-10, 15-7, 15-11)",
"September 19, 1998 (Saturday)",,Away,St. Mary's (MN) (St. Mary's Sugar Loaf Classic),"Winona, MN",,,"L,1-3(15-11, 11-15, 9-15, 10-15)",
"September 19, 1998 (Saturday)",,Neutral,University of Jamestown (St. Mary's Sugar Loaf Classic),"Winona, MN",,,"L,0-3(3-15, 4-15, 4-15)",
"September 22, 1998 (Tuesday)",,Home,Buena Vista,"Grinnell, IA",,,"W,3-0(15-8, 15-8, 15-11)",
"September 26, 1998 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,0-3(6-15, 9-15, 5-15)",
"September 29, 1998 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,3-1(15-17, 15-7, 15-7, 15-4)",
"October 3, 1998 (Saturday)",,Home,Viterbo,"Grinnell, IA",,,"W,3-1(15-4, 15-6, 4-15, 15-6)",
"October 7, 1998 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"W,3-0(15-1, 15-10, 15-12)",
"October 14, 1998 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-0(15-3, 15-8, 15-10)",
"October 17, 1998 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,3-0(15-11, 16-14, 15-10)",
"October 23, 1998 (Friday)",,Neutral,William Penn (Central Tournament),"Pella, IA",,,"W,3-1(4-15, 15-11, 15-8, 15-10)",
"October 23, 1998 (Friday)",,Neutral,Nebraska Wesleyan (Central Tournament),"Pella, IA",,,"L,2-3(1-15, 15-11, 15-10, 12-15, 11-15)",
"October 24, 1998 (Saturday)",,Away,Central (Central Tournament),"Pella, IA",,,"L,0-3(7-15, 1-15, 9-15)",
"October 24, 1998 (Saturday)",,Neutral,Iowa Wesleyan (Central Tournament),"Pella, IA",,,"W,3-2(11-15, 12-15, 15-9, 15-12, 15-12)",
"October 28, 1998 (Wednesday)",,Home,William Penn,"Grinnell, IA",,,"W,3-2(15-10, 6-15, 15-10, 14-16, 15-8)",
"October 30, 1998 (Friday)",,Home,Park (Grinnell Invitational),"Grinnell, IA",,,"W,3-1(15-12, 15-13, 13-15, 15-13)",
"October 31, 1998 (Saturday)",,Home,Grand View (Grinnell Invitational),"Grinnell, IA",,,"W,3-0(15-7, 15-3, 15-3)",
"October 31, 1998 (Saturday)",,Home,Peru State College (Grinnell Invitational),"Grinnell, IA",,,"L,0-3(14-16, 10-15, 7-15)",
"October 31, 1998 (Saturday)",,Home,Peru State College (Grinnell Invitational),"Grinnell, IA",,,"L,0-3(7-15, 3-15, 13-15)",
"November 6, 1998 (Friday)",,Home,Beloit (MWC Tournament),"Grinnell, IA",,,"W,3-1(13-15, 15-13, 15-9, 16-14)",
"November 7, 1998 (Saturday)",,Home,Monmouth (MWC Tournament),"Grinnell, IA",,,"W,3-2(13-15, 16-14, 15-8, 9-15, 15-12)",
"November 7, 1998 (Saturday)",,Home,Illinois College (MWC Tournament),"Grinnell, IA",,,"L,1-3(10-15, 13-15, 15-13, 8-15)",
