Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 2, 2019 (Saturday)",11:00 am ET,Neutral,Eastern Nazarene College,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,5-4",Box ScoreRecap
"March 2, 2019 (Saturday)",2:00 pm ET,Neutral,Eastern Nazarene College,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"L,0-2",Box ScoreRecap
"March 3, 2019 (Sunday)",12:00 pm ET,Neutral,Dominican University (Ill.),"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,3-0",Box ScoreRecap
"March 3, 2019 (Sunday)",3:00 pm ET,Neutral,Dominican University (Ill.),"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"L,1-6",Box ScoreRecap
"March 4, 2019 (Monday)",10:00 am,Neutral,Muskingum University,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,19-10",Box ScoreRecap
"March 6, 2019 (Wednesday)",10:00 am ET,Neutral,Penn State Behrend,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,8-5",Box ScoreRecap
"March 6, 2019 (Wednesday)",1:00 pm ET,Neutral,Penn State Behrend,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,5-2",Box ScoreRecap
"March 7, 2019 (Thursday)",10:00 am ET,Neutral,Maritime College,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,3-0",Box ScoreRecap
"March 7, 2019 (Thursday)",2:00 pm ET,Neutral,Hood College,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,8-7",Box ScoreRecap
"March 8, 2019 (Friday)",10:00 am ET,Neutral,Lebanon Valley College,"Ft. Pierce, Fla.",,,Florida Coast Spring Training,"W,7-6",Box ScoreRecap
"March 16, 2019 (Saturday)",1:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"L,1-2",Box ScoreRecap
"March 16, 2019 (Saturday)",4:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"W,5-2",Box ScoreRecap
"March 20, 2019 (Wednesday)",3:00 pm,Home,Eureka College,"Monmouth, Ill./Glasgow Field",,,,"L,0-2",Box ScoreRecap
"March 23, 2019 (Saturday)",1:00 pm,Home,Aurora University,"Monmouth, Ill./Glasgow Field",,,,"L,0-6",Box ScoreRecap
"March 23, 2019 (Saturday)",4:00 pm,Home,Aurora University,"Monmouth, Ill./Glasgow Field",,,,"W,12-5",Box ScoreRecap
"March 31, 2019 (Sunday)",12:00 pm,Away,Knox College,"Galesburg, IL",,,,"W,4-2",Box ScoreRecap
"March 31, 2019 (Sunday)",3:00 pm,Away,Knox College,"Galesburg, IL",,,,"W,17-7",Box ScoreRecap
"April 1, 2019 (Monday)",12:00 pm,Home,Knox College,"Monmouth, Ill./Glasgow Field",,,,"L,1-3",Box ScoreRecap
"April 1, 2019 (Monday)",3:00 pm,Home,Knox College,"Monmouth, Ill./Glasgow Field",,,,"W,6-2",Box ScoreRecap
"April 6, 2019 (Saturday)",12:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,8-6",Box ScoreRecap
"April 6, 2019 (Saturday)",3:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,9-2",Box ScoreRecap
"April 7, 2019 (Sunday)",12:00 pm,Home,Illinois College,"Monmouth, Ill./Glasgow Field",,,,"L,6-7",Box ScoreRecap
"April 7, 2019 (Sunday)",3:00 pm,Home,Illinois College,"Monmouth, Ill./Glasgow Field",,,,"(11)W,6-5",Box ScoreRecap
"April 11, 2019 (Thursday)",6:00 pm,Away,Illinois Wesleyan University,"Bloomington, IL",,,,Postponed,
"April 13, 2019 (Saturday)",12:00 pm,Away,Lawrence University,"Appleton, WI",,,,,
"April 13, 2019 (Saturday)",3:00 pm,Away,Lawrence University,"Appleton, WI",,,,Canceled,
"April 14, 2019 (Sunday)",12:00 pm,Away,St. Norbert College,De Pere. WI,,,,Canceled,
"April 14, 2019 (Sunday)",3:00 pm,Away,St. Norbert College,De Pere. WI,,,,Canceled,
