Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2016 (Saturday)",1:00 p.m.,Home,St. Olaf College,"Grinnell, IA/Rosenbloom Field",,,"L,14-69",Box ScoreRecap
"September 10, 2016 (Saturday)",Noon,Home,Trinity Bible College,"Grinnell, IA/Rosenbloom Field",,,"L,21-27",Box ScoreRecap
"September 17, 2016 (Saturday)",1:00 p.m.,Home,Beloit College,Grinnell. IA/Rosenbloom Field,,,"L,17-72",Box ScoreRecap
"September 24, 2016 (Saturday)",1:00 p.m.,Away,Macalester College,"St. Paul, MN",,,"L,0-34",Box ScoreRecap
"October 1, 2016 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,14-50",Box ScoreRecap
"October 8, 2016 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA/Rosenbloom Field",,,"L,6-37",Box ScoreRecap
"October 15, 2016 (Saturday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,"L,0-63",Box ScoreRecap
"October 29, 2016 (Saturday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,"L,7-53",Box ScoreRecap
"November 5, 2016 (Saturday)",1:00 p.m.,Home,Lake Forest College,"Grinnell, IA/Rosenbloom Field",,,"L,13-53",Box ScoreRecap
"November 12, 2016 (Saturday)",Noon,Home,Cornell College,"Grinnell, IA/Rosenbloom Field",,,"L,20-52",Box ScoreRecap
