Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 7, 2024 (Saturday)",1:00 PM,Home,Eureka College,"Galesburg, Ill./Knosher Bowl",,,Lincoln Bowl,"W,7-6",Box ScoreRecapBox Score (PDF)Digital ProgramVideo ReplayGallery
"September 14, 2024 (Saturday)",6:00 PM,Away,Beloit College,"Beloit, Wis. / Strong Stadium",,,,"W,17-13",Box ScoreRecapBox Score (PDF)
"September 21, 2024 (Saturday)",1:00 PM,Home,University of Chicago,"Galesburg, Ill./Knosher Bowl",,,,"L,13-27",Box ScoreRecapBox Score (PDF)Digital ProgramGallery
"October 5, 2024 (Saturday)",2:00 PM,Away,Lake Forest College,"Lake Forest, Ill. / Farwell Field",,,,"L,0-42",Box ScoreRecapBox Score (PDF)
"October 12, 2024 (Saturday)",6:00 PM,Away,Ripon College,"Ripon, Wis.",,,,"L,17-24",Box ScoreRecapBox Score (PDF)
"October 19, 2024 (Saturday)",1:00 PM,Home,Illinois College,"Galesburg, Ill./Knosher Bowl",,,,"L,34-77",Box ScoreRecapBox Score (PDF)Digital Program
"October 26, 2024 (Saturday)",1:00 PM,Home,Grinnell College,"Galesburg, Ill./Knosher Bowl",,,Homecoming,"L,14-21",Box ScoreRecapBox Score (PDF)Digital Program
"November 2, 2024 (Saturday)",1:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,14-44",Box ScoreRecapBox Score (PDF)
"November 9, 2024 (Saturday)",1:00 PM,Away,Lawrence University,"Appleton, Wis.",,,,"W,35-34",Box ScoreRecapBox Score (PDF)
"November 16, 2024 (Saturday)",12:00 PM,Home,Monmouth College,"Galesburg, Ill./Knosher Bowl",,,Bronze Turkey Game - Senior Day,"L,0-49",Box ScoreRecapBox Score (PDF)Digital Program
