Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 22, 2019 (Thursday)",7:00 pm,Home,Monmouth College,"Galesburg, IL/Memorial Gymnasium",,,Scrimmage,,History
"August 30, 2019 (Friday)",4:00 pm,Neutral,Culver-Stockton College (Mo.),"Jacksonville, IL",,,Illinois College Tournament,"L,1-3",Box ScoreRecap
"August 30, 2019 (Friday)",6:00 pm,Neutral,Trine University,"Jacksonville, IL",,,Illinois College Tournament,"L,1-3",Box ScoreRecap
"August 31, 2019 (Saturday)",12:00 pm,Neutral,Anderson University (IN),"Jacksonville, IL",,,Illinois College Tournament,"L,1-3",Box ScoreRecap
"August 31, 2019 (Saturday)",2:00 pm,Neutral,Rockford University,"Jacksonville, IL",,,Illinois College Tournament,"W,3-0",Box ScoreRecap
"September 4, 2019 (Wednesday)",7:00 pm,Away,Iowa Wesleyan University,"Mt. Pleasant, IA",,,,"W,3-1",Box ScoreRecap
"September 6, 2019 (Friday)",3:00 pm,Neutral,Hamline University,"St. Paul, MN",,,Macalester Tournament,"L,0-3",Box ScoreRecap
"September 6, 2019 (Friday)",5:00 pm,Neutral,University of Wisconsin - River Falls,"St. Paul, MN",,,Macalester Tournament,"L,1-3",Box ScoreRecap
"September 7, 2019 (Saturday)",10:00 am,Neutral,Macalester College,"St. Paul, MN",,,Macalester Tournament,"L,0-3",Box ScoreRecap
"September 7, 2019 (Saturday)",12:00 pm,Neutral,St. Olaf College,"St. Paul, MN",,,Macalester Tournament,"L,0-3",Box ScoreRecap
"September 10, 2019 (Tuesday)",7:00 pm,Home,Eureka College,"Galesburg, IL/Memorial Gymnasium",,,,"W,3-1",Box ScoreRecap
"September 11, 2019 (Wednesday)",7:00 pm,Home,Rockford University,"Galesburg, IL/Memorial Gymnasium",,,,"W,3-1",Box ScoreRecap
"September 13, 2019 (Friday)",2:00 pm,Home,Iowa Wesleyan University,"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"W,3-0",Box ScoreRecap
"September 13, 2019 (Friday)",8:00 pm,Home,St. Mary of the Woods College,"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"L,1-3",Box ScoreRecap
"September 14, 2019 (Saturday)",12:00 pm,Home,Central College,"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"L,1-3",Box ScoreRecap
"September 14, 2019 (Saturday)",4:00 pm,Home,MacMurray College,"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"L,2-3",Box ScoreRecap
"September 20, 2019 (Friday)",5:00 pm,Away,Grace Christian University,"Whiting, IN",,,,"W,3-0",Box ScoreRecap
"September 20, 2019 (Friday)",7:00 pm,Away,Calumet College of St. Joseph (Ind.),"Whiting, IN",,,,"W,3-0",Box ScoreRecap
"September 21, 2019 (Saturday)",1:00 pm,Away,Roosevelt University,"Chicago, IL",,,,"L,0-3",Box ScoreRecap
"September 25, 2019 (Wednesday)",7:00 pm,Home,Illinois College,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-3",Box ScoreRecap
"September 28, 2019 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, IL",,,,"W,3-0",Box ScoreRecap
"October 1, 2019 (Tuesday)",7:00 pm,Home,MacMurray College,"Galesburg, IL/Memorial Gymnasium",,,,"W,3-1",Box ScoreRecap
"October 4, 2019 (Friday)",7:00 pm,Home,Lawrence University,"Galesburg, IL/Memorial Gymnasium",,,,"W,3-1",Box ScoreRecap
"October 5, 2019 (Saturday)",1:00 pm,Home,St. Norbert College,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 8, 2019 (Tuesday)",7:00 pm,Away,Cornell College,"Mt. Vernon, IA",,,,"L,0-3",Box ScoreRecap
"October 11, 2019 (Friday)",7:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,0-3",Box ScoreRecap
"October 18, 2019 (Friday)",7:00 pm,Away,Ripon College,"Ripon, WI",,,,"L,0-3",Box ScoreRecap
"October 19, 2019 (Saturday)",1:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-3",Box ScoreRecap
"October 22, 2019 (Tuesday)",7:00 pm,Home,Lincoln Christian University,"Galesburg, IL/Memorial Gymnasium",,,,"W,3-0",Box ScoreRecap
"October 24, 2019 (Thursday)",7:00 pm,Home,Monmouth College,"Galesburg, IL/Memorial Gymnasium",,,,"L,2-3",Box ScoreRecap
