Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 6, 1971 (Tuesday)",,Home,Iowa State,"Grinnell, IA",,,"L,1-8",
"April 9, 1971 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,5-4",
"April 10, 1971 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,2-7",
"April 17, 1971 (Saturday)",,Home,Northern Iowa,"Grinnell, IA",,,"L,2-6",
"April 20, 1971 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,7-2",
"April 21, 1971 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,9-0",
"April 29, 1971 (Thursday)",,Away,St. Olaf,"Northfield, MN",,,"L,1-8",
"April 30, 1971 (Friday)",,Away,Carleton,"Northfield, MN",,,"W,5-4",
"May 6, 1971 (Thursday)",,Away,Beloit,"Beloit, WI",,,"W,7-2",
"May 7, 1971 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,5-4",
"May 7, 1971 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,4-5",
"May 14, 1971 (Friday)",,Away,Midwest Conference Tournament,"Cedar Rapids, IA",,,7th/10 Teams,
