Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 1999 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,1-0",
"September 7, 1999 (Tuesday)",,Away,Central,"Pella, IA",,,"W,1-0",
"September 11, 1999 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,3-0",
"September 18, 1999 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,1-0",
"September 21, 1999 (Tuesday)",,Away,Beloit,"Beloit, WI",,,"W,2-1",
"September 25, 1999 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,0-1",
"September 26, 1999 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"W,2-1",
"October 2, 1999 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,1-0",
"October 6, 1999 (Wednesday)",,Home,Grand View,"Grinnell, IA",,,"W,2-1",
"October 9, 1999 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,3-0",
"October 16, 1999 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,4-0",
"October 17, 1999 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"L,1-3",
"October 19, 1999 (Tuesday)",,Away,Colorado College,Colorado College,,,"L,0-4",
"October 21, 1999 (Thursday)",,Away,Southern Colorado,Southern Colorado,,,"L,0-3",
"October 25, 1999 (Monday)",,Home,Augustana,"Grinnell, IA",,,"L,1-2",
"November 2, 1999 (Tuesday)",,Away,Nebraska Wesleyan,Nebraska Wesleyan,,,"L,1-3",
"November 6, 1999 (Saturday)",,Neutral,Ripon (MWC Tournament Semifinal),"Beloit, WI",,,"L,0-1",
