Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 18, 2012 (Sunday)",10 am,Neutral,St. Olaf,TBD,,,"W,9-0",Box ScoreRecap
"March 18, 2012 (Sunday)",1 pm,Neutral,St. Olaf,TBD,,,"W,4-1",Box ScoreRecap
"March 19, 2012 (Monday)",2 pm,Neutral,Bowdoin,RussMatt Central Florida Invitational,,,"L,4-6",Box ScoreRecap
"March 19, 2012 (Monday)",4:30 pm,Neutral,Bowdoin,RussMatt Central Florida Invitational,,,"W,2-1",Box ScoreRecap
"March 20, 2012 (Tuesday)",10 am,Neutral,Grinnell,Chain of Lakes Park,,,"W,11-2",Box ScoreRecap
"March 20, 2012 (Tuesday)",4 pm,Neutral,Grinnell,Chain of Lakes Park,,,"W,5-0",Box ScoreRecap
"March 22, 2012 (Thursday)",12 pm,Neutral,Fontbonne,Florida,,,"W,9-7",Recap
"March 22, 2012 (Thursday)",2 pm,Neutral,Fontbonne,Florida,,,"W,7-0",Box ScoreRecap
"March 23, 2012 (Friday)",2 pm,Neutral,St. Thomas (Minn.),"Winter Haven, Fla.",,,"L,2-8",Box ScoreRecap
"March 23, 2012 (Friday)",4 pm,Neutral,St. Thomas (Minn.),"Winter Haven, Fla.",,,"L,1-6",Box ScoreRecap
"March 24, 2012 (Saturday)",10 am,Neutral,Wis.-Whitewater,"Lake Myrtle, Fla.",,,"L,5-8",Box ScoreRecap
"March 24, 2012 (Saturday)",1 pm,Neutral,Wis.-Whitewater,"Lake Myrtle, Fla.",,,"W,6-0",Box ScoreRecap
"March 27, 2012 (Tuesday)",3 pm,Home,Wheaton (Ill.),,,,"L,4-6",Box ScoreRecapPhotos
"April 1, 2012 (Sunday)",12 pm,Home,Rochester (Mich.),,,,"W,10-8",Box ScoreRecapPhotos
"April 1, 2012 (Sunday)",2 pm,Home,Rochester (Mich.),,,,"W,5-4",Box ScoreRecapPhotos
"April 3, 2012 (Tuesday)",3 pm,Home,Concordia (Ill.),,,,"L,2-17",Box ScoreRecapPhotos
"April 4, 2012 (Wednesday)",3 pm,Home,Benedictine (IL),,,,"W,15-5",Box ScoreRecapPhotos
"April 6, 2012 (Friday)",3 pm,Away,Aurora,,,,"L,7-14",Box ScoreRecap
"April 9, 2012 (Monday)",4 pm,Home,Hope,,,,"W,10-9",Box ScoreRecapPhotos
"April 10, 2012 (Tuesday)",4 pm,Away,Dominican (Ill.),,,,"W,4-3",Box ScoreRecap
"April 11, 2012 (Wednesday)",3 pm,Home,Aurora,,,,"L,4-9",Box ScoreRecapPhotos
"April 15, 2012 (Sunday)",1 pm,Home,Monmouth (Ill.),,,,"W,3-0",Box ScoreRecapPhotos
"April 15, 2012 (Sunday)",4 pm,Home,Monmouth (Ill.),,,,"L,7-8",Box ScoreRecapPhotos
"April 17, 2012 (Tuesday)",7 pm,Home,Wabash,,,,"W,6-3",Box ScoreRecap
"April 18, 2012 (Wednesday)",3 pm,Away,North Central (Ill.),,,,"W,12-7",Box ScoreRecap
"April 21, 2012 (Saturday)",12 pm,Away,Washington (Mo.),,,,"W,5-2",Box ScoreRecap
"April 21, 2012 (Saturday)",3 pm,Away,Washington (Mo.),,,,"W,11-1",Box ScoreRecap
"April 22, 2012 (Sunday)",12 pm,Away,Washington (Mo.),,,,"W,7-1",Box ScoreRecap
"April 22, 2012 (Sunday)",3 pm,Away,Washington (Mo.),,,,"L,8-9",Box ScoreRecap
"April 24, 2012 (Tuesday)",3:30 pm,Home,Elmhurst,,,,"L,3-11",Box ScoreRecap
"April 25, 2012 (Wednesday)",3 pm,Home,North Park,,,,"W,5-4",Box ScoreRecap
"April 28, 2012 (Saturday)",1 pm,Away,Eureka,,,,"W,8-1",Box ScoreRecap
"April 28, 2012 (Saturday)",3 pm,Away,Eureka,,,,"W,16-5",Box ScoreRecap
"May 1, 2012 (Tuesday)",3 pm,Home,North Central (Ill.),,,,"L,2-7",Box ScoreRecap
"May 8, 2012 (Tuesday)",3 pm,Away,Northwestern,,,,"W,6-3",Box ScoreRecapPhotos
