Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2014 (Saturday)",9:30 am,Home,Eureka College,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-0",Box ScoreVB Invite Info
"August 30, 2014 (Saturday)",11:30 am,Home,Iowa Wesleyan College,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-1",Box ScoreVB Invite Info
"August 30, 2014 (Saturday)",1:30 pm,Home,MacMurray College,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-1",Box ScoreVB Invite Info
"September 5, 2014 (Friday)",1:00 pm,Neutral,St. Catherine's University (Minn.),"Dubuque, IA",,,Loras Invitational,"L,0-3",Box Score
"September 5, 2014 (Friday)",5:00 pm,Neutral,Carthage College,"Dubuque, IA",,,Loras Invitational,"L,0-3",Box Score
"September 6, 2014 (Saturday)",9:00 am,Away,Loras College,"Dubuque, IA",,,Loras Invitational,"L,0-3",Box Score
"September 6, 2014 (Saturday)",1:00 pm,Neutral,Wartburg College,"Dubuque, Iowa",,,Loras Invitational,"L,0-3",Box Score
"September 9, 2014 (Tuesday)",7:00 pm,Away,Eureka College,"Eureka, IL",,,,"W,3-0",Box Score
"September 12, 2014 (Friday)",5:00 pm,Neutral,Central College,"Jacksonville, IL",,,Illinois College Invitational,"L,0-3",Box Score
"September 12, 2014 (Friday)",7:00 pm,Neutral,Anderson University (IN),"Jacksonville, IL/Glennie Gymnasium",,,Illinois College Invitational,"L,1-3",Box Score
"September 13, 2014 (Saturday)",12:00 pm,Neutral,Lakeland College,"Jacksonville, IL",,,Illinois College Invitational,"L,2-3",Box Score
"September 13, 2014 (Saturday)",2:00 pm,Neutral,Rockford University,"Jacksonville, IL",,,Illinois College Invitational,"W,3-1",Box Score
"September 17, 2014 (Wednesday)",7:00 pm,Home,Augustana College (IL),"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box Score
"September 19, 2014 (Friday)",5:30 pm,Neutral,Lincoln Christian University,"Bloomington, IL",,,IWU Barker Classic,"L,0-3",Box Score
"September 19, 2014 (Friday)",7:30 pm,Away,Illinois Wesleyan University,"Bloomington, IL",,,IWU Barker Classic,"L,0-3",Box Score
"September 20, 2014 (Saturday)",10:00 am,Neutral,Rose-Hulman Institute of Technology,"Bloomington, IL",,,IWU Barker Classic,"W,3-2",Box Score
"September 20, 2014 (Saturday)",12:00 pm,Neutral,Saint Xavier University (Ill.),"Bloomington, IL",,,IWU Barker Classic,"L,1-3",Box Score
"September 27, 2014 (Saturday)",11:00 am,Away,Lincoln Christian University,"Lincoln, IL",,,Lincoln Christian Tournament,"L,0-3",Box Score
"September 27, 2014 (Saturday)",1:00 pm,Neutral,Missouri Baptist University,"Lincoln, Ill.",,,Lincoln Christian Tournament,"L,1-3",Box Score
"October 3, 2014 (Friday)",7:30 pm,Away,St. Norbert College,De Pere. WI,,,,"L,0-3",Box Score
"October 4, 2014 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,,,"L,0-3",Box Score
"October 7, 2014 (Tuesday)",7:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3",Box Score
"October 10, 2014 (Friday)",7:00 pm,Home,Lake Forest College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,2-3",Box Score
"October 11, 2014 (Saturday)",1:00 pm,Home,Beloit College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box Score
"October 15, 2014 (Wednesday)",7:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,1-3",Box Score
"October 24, 2014 (Friday)",7:00 pm,Home,Ripon College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box Score
"October 25, 2014 (Saturday)",1:00 pm (tape delay video 5 pm),Home,Carroll University,"Monmouth, Ill./Glennie Gymnasium",,,,"L,1-3",Box Score
"October 28, 2014 (Tuesday)",7:00 pm,Home,Knox College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,1-3",Box Score
"October 31, 2014 (Friday)",7:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,3-2",Box ScoreRecap
