Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 27, 2024 (Friday)",4:30 PM,Home,Mount Mercy,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,
"September 27, 2024 (Friday)",6:30 PM,Home,Mount Mercy,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,
"March 8, 2025 (Saturday)",1:00 PM,Home,Blackburn,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 8, 2025 (Saturday)",3:00 PM,Home,Blackburn,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 12, 2025 (Wednesday)",11:15 AM,Neutral,Marietta,"Melbourne, FL",,,Space Coast Spring Games,,History
"March 12, 2025 (Wednesday)",1:30 PM,Neutral,Wheaton (Ill.),"Melbourne, FL",,,Space Coast Spring Games,,History
"March 13, 2025 (Thursday)",1:30 PM,Neutral,Baldwin Wallace,"Melbourne, FL",,,Space Coast Spring Games,,History
"March 13, 2025 (Thursday)",3:45 PM,Neutral,Nebraska Wesleyan,"Melbourne, FL",,,Space Coast Spring Games,,History
"March 14, 2025 (Friday)",1:30 PM,Neutral,Fitchburg State,"Melbourne, FL",,,Space Coast Spring Games,,History
"March 18, 2025 (Tuesday)",4:00 PM,Home,Luther College,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 18, 2025 (Tuesday)",6:00 PM,Home,Luther College,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 22, 2025 (Saturday)",1:00 PM,Away,Eureka,"Eureka, IL",,,,,History
"March 22, 2025 (Saturday)",3:00 PM,Away,Eureka,"Eureka, IL",,,,,History
"March 23, 2025 (Sunday)",1:00 PM,Home,Dubuque,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 23, 2025 (Sunday)",3:00 PM,Home,Dubuque,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 26, 2025 (Wednesday)",4:00 PM,Home,Coe,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 26, 2025 (Wednesday)",6:00 PM,Home,Coe,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"March 29, 2025 (Saturday)",1:00 PM,Away,Loras,"Dubuque, IA",,,,,WatchHistory
"March 29, 2025 (Saturday)",3:00 PM,Away,Loras,"Dubuque, IA",,,,,WatchHistory
"March 30, 2025 (Sunday)",1:00 PM,Away,Buena Vista,"Storm Lake, IA",,,,,WatchLive StatsHistory
"March 30, 2025 (Sunday)",3:00 PM,Away,Buena Vista,"Storm Lake, IA",,,,,WatchLive StatsHistory
"April 5, 2025 (Saturday)",1:00 PM,Home,Beloit,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"April 5, 2025 (Saturday)",3:00 PM,Home,Beloit,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"April 6, 2025 (Sunday)",1:00 PM,Home,Lake Forest,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"April 6, 2025 (Sunday)",3:00 PM,Home,Lake Forest,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"April 10, 2025 (Thursday)",2:00 PM,Home,Central,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"April 10, 2025 (Thursday)",4:00 PM,Home,Central,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"April 12, 2025 (Saturday)",1:00 PM,Away,Lawrence,"Appleton, WI",,,,,History
"April 12, 2025 (Saturday)",3:00 PM,Away,Lawrence,"Appleton, WI",,,,,History
"April 13, 2025 (Sunday)",1:00 PM,Away,Ripon,"Ripon, WI",,,,,WatchLive StatsHistory
"April 13, 2025 (Sunday)",3:00 PM,Away,Ripon,"Ripon, WI",,,,,WatchLive StatsHistory
"April 19, 2025 (Saturday)",1:00 PM,Away,Illinois College,"Jacksonville, IL",,,,,WatchHistory
"April 19, 2025 (Saturday)",3:00 PM,Away,Illinois College,"Jacksonville, IL",,,,,WatchHistory
"April 26, 2025 (Saturday)",1:00 PM,Away,Grinnell,"Grinnell, IA",,,,,History
"April 26, 2025 (Saturday)",3:00 PM,Away,Grinnell,"Grinnell, IA",,,,,History
"April 27, 2025 (Sunday)",1:00 PM,Home,Monmouth,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"April 27, 2025 (Sunday)",3:00 PM,Home,Monmouth,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"May 3, 2025 (Saturday)",1:00 PM,Home,Knox,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"May 3, 2025 (Saturday)",3:00 PM,Home,Knox,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"May 4, 2025 (Sunday)",1:00 PM,Home,Simpson,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"May 4, 2025 (Sunday)",3:00 PM,Home,Simpson,"Mount Vernon, IA/Van Metre Family Softball Field",,,,,WatchLive StatsHistory
"May 9, 2025 (Friday)",TBA,Away,MWC Tournament,No. 1 seed,,,MWC Tournament,,History
"May 10, 2025 (Saturday)",TBA,Away,MWC Tournament,No. 1 seed,,,MWC Tournament,,History
