Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2023 (Friday)",9 a.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,7-2",Box ScoreRecapBox Score (PDF)
"September 1, 2023 (Friday)",12:30 p.m.,Neutral,Ripon College,"Stevens Point, Wis.",,,,"W,7-2",Box ScoreRecapBox Score (PDF)
"September 30, 2023 (Saturday)",10 a.m.,Neutral,UW-Superior,"Eau Claire, Wis.",,,,"L,6-3",Box ScoreRecapBox Score (PDF)
"February 2, 2024 (Friday)",1 p.m.,Home,UW-La Crosse,"De Pere, Wis./Green Bay Tennis Center",,,,"L,9-0",Box ScoreRecapBox Score (PDF)
"February 9, 2024 (Friday)",1:30 p.m.,Home,Hamline Univ.,"De Pere, Wis./Green Bay Tennis Center",,,,"L,5-4",Box ScoreRecapBox Score (PDF)
"February 10, 2024 (Saturday)",2 p.m.,Home,St. Mary's Univ.,"De Pere, Wis./Green Bay Tennis Center",,,,"W,7-2",Box ScoreRecapBox Score (PDF)
"February 11, 2024 (Sunday)",8 a.m.,Home,Lawrence Univ.,"De Pere, Wis./Green Bay Tennis Center",,,,"W,8-1",Box ScoreRecapBox Score (PDF)
"February 11, 2024 (Sunday)",2 p.m.,Home,Ripon College,"De Pere, Wis./Green Bay Tennis Center",,,,"W,9-0",Box ScoreRecapBox Score (PDF)
"March 9, 2024 (Saturday)",5 p.m. EST,Neutral,Univ. of Saint Francis (Ind.),"Orlando, Fla. / USTA Campus",,,,"L,7-2",Box ScoreRecapBox Score (PDF)
"March 10, 2024 (Sunday)",2:30 p.m. EDT,Neutral,Roger Williams Univ.,"Orlando, Fla. / USTA Campus",,,,"L,8-1",Box ScoreRecapBox Score (PDF)
"March 11, 2024 (Monday)",11 a.m. EDT,Neutral,West Chester Univ.,"Orlando, Fla. / USTA Campus",,,,"L,7-0",Box ScoreRecapBox Score (PDF)
"March 12, 2024 (Tuesday)",7:30 a.m. EDT,Neutral,Illinois Wesleyan Univ.,"Kissimmee, Fla. / Oak Street Complex",,,,"L,6-3",Box ScoreRecapBox Score (PDF)
"March 12, 2024 (Tuesday)",5 p.m. EDT,Neutral,Belhaven Univ.,"Lakeland, Fla. / Beerman Tennis Center",,,,"W,5-4",Box ScoreRecapBox Score (PDF)
"March 24, 2024 (Sunday)",3 p.m.,Home,Edgewood College,"De Pere, Wis./Green Bay Tennis Center",,,,"W,9-0",Box ScoreRecapBox Score (PDF)
"April 6, 2024 (Saturday)",3 p.m.,Home,Concordia Univ. Wisconsin,"De Pere, Wis./Green Bay Tennis Center",,,,"L,8-1",Box ScoreRecapBox Score (PDF)
"April 7, 2024 (Sunday)",11 a.m.,Away,Wisconsin Lutheran College,"Jackson, Wis.",,,,"W,7-2",Box ScoreRecapBox Score (PDF)
"April 13, 2024 (Saturday)",3 p.m.,Home,Milwaukee School of Engineering,"De Pere, Wis./Green Bay Tennis Center",,,,"L,8-1",Box ScoreRecapBox Score (PDF)
"April 14, 2024 (Sunday)",4 p.m.,Away,Illinois Institute of Technology,"Chicago, Ill. / XS Tennis Center",,,,"L,9-0",Box ScoreRecapBox Score (PDF)
"April 20, 2024 (Saturday)",11 a.m.,Away,Lakeland Univ.,"Kohler, Wis. / Sports Core",,,,"W,9-0",Box ScoreRecapBox Score (PDF)
"April 21, 2024 (Sunday)",3 p.m.,Home,Concordia Univ. Chicago,"De Pere, Wis./Green Bay Tennis Center",,,,"W,9-0",Box ScoreRecapBox Score (PDF)
"April 30, 2024 (Tuesday)",10:30 a.m.,Home,Wisconsin Lutheran College (First-Round Match),"De Pere, Wis./Green Bay Tennis Center",,,Northern Athletics Collegiate Conference Tournament,"W,5-3",Box ScoreRecapBox Score (PDF)
"May 3, 2024 (Friday)",7:30 p.m.,Away,Illinois Institute of Technology (Semifinal Match),"Chicago, Ill. / XS Tennis Center",,,Northern Athletics Collegiate Conference Tournament,"L,5-0",Box ScoreRecapBox Score (PDF)
