Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 20, 1901 (Saturday)",,Neutral,American School of Osteopathy,,,,"L,13-18",
"April 25, 1901 (Thursday)",,Neutral,Missouri,,,,"W,13-4",
"April 26, 1901 (Friday)",,Neutral,Missouri,,,,"L,2-8",
"April 28, 1901 (Sunday)",,Neutral,Central Missouri,,,,"L,14-19",
"May 4, 1901 (Saturday)",,Neutral,American School of Osteopathy,,,,"W,25-6",
"May 5, 1901 (Sunday)",,Neutral,Highland Park,,,,"L,0-3",
"May 10, 1901 (Friday)",,Neutral,Iowa,,,,"L,12-17",
"May 12, 1901 (Sunday)",,Neutral,Simpson,,,,"L,1-11",
"May 13, 1901 (Monday)",,Neutral,Iowa,,,,"L,1-10",
"May 14, 1901 (Tuesday)",,Neutral,Iowa State,,,,"W,11-5",
"May 16, 1901 (Thursday)",,Neutral,UNI,,,,"L,2-8",
"May 21, 1901 (Tuesday)",,Neutral,Grinnell,,,,"W,21-10",
"May 24, 1901 (Friday)",,Neutral,Cornell,,,,"W,9-0",
"May 28, 1901 (Tuesday)",,Home,ALUMNI,,,,"W,6-5",
