Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2016 (Saturday)",1:30 pm,Away,Presentation,,,,"L,10-17",Box Score
"September 10, 2016 (Saturday)",1 pm,Home,Finlandia,,,,"W,14-5",Box Score
"September 24, 2016 (Saturday)",1 pm,Home,Illinois Col.,,,,"L,15-40",Box Score
"October 1, 2016 (Saturday)",1 pm,Home,Beloit,,,,"W,36-22",Box Score
"October 8, 2016 (Saturday)",1 pm,Away,Macalester,,,,"L,7-17",Box Score
"October 15, 2016 (Saturday)",5 pm,Home,St. Norbert,,,,"L,0-62",Box Score
"October 22, 2016 (Saturday)",1 pm,Away,Lake Forest,,,,"L,27-34",Box Score
"October 29, 2016 (Saturday)",1 pm,Home,Grinnell,,,,"W,53-7",Box Score
"November 5, 2016 (Saturday)",1 pm,Away,Knox,,,,"L,27-33",Box Score
"November 12, 2016 (Saturday)",1 pm,Away,Ripon,,,,"L,6-34",Box ScoreRecap
