Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2023 (Saturday)",6:00 p.m.,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,,"W,24-0",Box ScoreRecap
"September 9, 2023 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,37-6",Box ScoreRecap
"September 16, 2023 (Saturday)",1:00 p.m.,Home,Cornell College,"Lake Forest, IL/Farwell Field",,,Heroes Day,"W,41-7",Box ScoreRecapProgramGallery
"September 30, 2023 (Saturday)",2:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,50-0",Box ScoreRecap
"October 7, 2023 (Saturday)",2:00 p.m.,Home,Lawrence University,"Lake Forest, IL/Farwell Field",,,Homecoming,"W,76-0",Box ScoreRecapProgramGallery
"October 14, 2023 (Saturday)",1:00 p.m.,Home,Grinnell College,"Lake Forest, IL/Farwell Field",,,,"W,47-0",Box ScoreRecapProgramGallery
"October 21, 2023 (Saturday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,,"L,0-12",Box ScoreRecap
"October 28, 2023 (Saturday)",1:00 p.m.,Home,Beloit College,"Lake Forest, IL/Farwell Field",,,,"W,41-0",Box ScoreRecapProgramGallery
"November 4, 2023 (Saturday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,14-16",Box ScoreRecap
"November 11, 2023 (Saturday)",12:00 p.m.,Home,University of Chicago,"Lake Forest, IL/Farwell Field",,,Senior Day/Parents Day,"L,14-15",Box ScoreRecapProgramGallery
