Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 1982 (Wednesday)",,Home,William Penn,"Grinnell, IA",,,"W,6-3",
"September 11, 1982 (Saturday)",,Away,Loras,"Dubuque, IA",,,"W,8-1",
"September 15, 1982 (Wednesday)",,Home,Central,"Grinnell, IA",,,"L,4-5",
"September 18, 1982 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"W,6-3",
"September 25, 1982 (Saturday)",,Home,Simpson,"Grinnell, IA",,,"W,5-0",
"September 25, 1982 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,4-5",
"October 2, 1982 (Saturday)",,Neutral,Associated Colleges of the Midwest Meet,"Janesville, WI",,,8th/9 Teams,
"October 9, 1982 (Saturday)",,Away,Midwest Conference Meet,"Cedar Rapids, IA",,,4th/6 Teams,
"October 16, 1982 (Saturday)",,Neutral,Washington University,"Chicago, IL",,,"L,0-9",
"October 16, 1982 (Saturday)",,Away,Chicago,"Chicago, IL",,,"L,0-9",
