Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2018 (Saturday)",7:00 PM,Away,Iowa Wesleyan,Mount Pleasant,,,"W,27-21",Box Score
"September 8, 2018 (Saturday)",7:00 PM,Home,Coe College,Mount Vernon,,,"L,7-42",Box Score
"September 22, 2018 (Saturday)",1:00 PM,Away,Beloit,"Beloit, Wis.",,,"W,28-17",Box Score
"September 29, 2018 (Saturday)",1:00 PM,Home,Chicago,Mount Vernon,,,"L,0-49",Box Score
"October 6, 2018 (Saturday)",2:00 PM,Home,Illinois College,Mount Vernon,,,"L,10-47",Box Score
"October 13, 2018 (Saturday)",2:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,0-42",Box Score
"October 20, 2018 (Saturday)",1:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,0-51",Box Score
"October 27, 2018 (Saturday)",1:00 PM,Home,Knox College,Mount Vernon,,,"W,22-7",Box Score
"November 3, 2018 (Saturday)",1:00 PM,Away,Grinnell,Grinnell,,,"W,23-13",Box Score
"November 10, 2018 (Saturday)",1:00 PM,Away,Lawrence,"Appleton, Wis.",,,"W,13-6",Box Score
