Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 28, 2025 (Friday)",2:00 PM,Neutral,St. Norbert,"West Liberty, IA",,,,,Live StatsHistory
"February 28, 2025 (Friday)",4:30 PM,Neutral,St. Norbert,"West Liberty, IA",,,,,Live StatsHistory
"March 2, 2025 (Sunday)",12:00 PM,Neutral,Central,"West Liberty, IA",,,,,Live StatsHistory
"March 2, 2025 (Sunday)",2:30 PM,Neutral,Central,"West Liberty, IA",,,,,Live StatsHistory
"March 7, 2025 (Friday)",4:00 PM,Away,California Lutheran,"Thousand Oaks, CA",,,,,History
"March 8, 2025 (Saturday)",1:00 PM,Away,California Lutheran,"Thousand Oaks, CA",,,,,History
"March 8, 2025 (Saturday)",3:30 PM,Away,California Lutheran,"Thousand Oaks, CA",,,,,History
"March 10, 2025 (Monday)",4:00 PM,Away,Whittier College,"Whittier, CA",,,,,History
"March 14, 2025 (Friday)",4:00 PM,Away,Millikin,"Decatur, IL",,,,,History
"March 15, 2025 (Saturday)",5:00 PM,Neutral,Benedictine,"Decatur, IL",,,,,History
"March 16, 2025 (Sunday)",10:00 AM,Neutral,Hanover College,"Decatur, IL",,,,,History
"March 16, 2025 (Sunday)",1:00 PM,Away,Millikin,"Decatur, IL",,,,,History
"March 21, 2025 (Friday)",6:00 PM,Home,Alma College,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"March 22, 2025 (Saturday)",12:00 PM,Home,Alma College,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"March 22, 2025 (Saturday)",2:30 PM,Home,Alma College,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"March 23, 2025 (Sunday)",12:00 PM,Home,Alma College,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"March 29, 2025 (Saturday)",12:00 PM,Home,Beloit,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"March 29, 2025 (Saturday)",2:30 PM,Home,Beloit,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"March 30, 2025 (Sunday)",12:00 PM,Away,Beloit,"Beloit, WI",,,,,History
"April 2, 2025 (Wednesday)",4:30 PM,Home,Coe,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 3, 2025 (Thursday)",6:00 PM,Away,Simpson,"Indianola, IA",,,,,History
"April 5, 2025 (Saturday)",12:00 PM,Away,Ripon,"Ripon, WI",,,,,History
"April 5, 2025 (Saturday)",2:30 PM,Away,Ripon,"Ripon, WI",,,,,History
"April 6, 2025 (Sunday)",12:00 PM,Away,Ripon,"Ripon, WI",,,,,History
"April 9, 2025 (Wednesday)",6:00 PM,Away,Carroll,"Waukesha, WI",,,,,History
"April 12, 2025 (Saturday)",12:00 PM,Home,Illinois College,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 12, 2025 (Saturday)",2:30 PM,Home,Illinois College,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 13, 2025 (Sunday)",12:00 PM,Home,Illinois College,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 18, 2025 (Friday)",5:00 PM,Home,Monmouth,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 19, 2025 (Saturday)",12:00 PM,Away,Monmouth,"Monmouth, IL",,,,,History
"April 19, 2025 (Saturday)",2:30 PM,Away,Monmouth,"Monmouth, IL",,,,,History
"April 22, 2025 (Tuesday)",4:00 PM,Home,Grinnell,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 22, 2025 (Tuesday)",6:30 PM,Home,Grinnell,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 26, 2025 (Saturday)",12:00 PM,Away,Knox,"Galesburg, IL",,,,,History
"April 26, 2025 (Saturday)",2:30 PM,Away,Knox,"Galesburg, IL",,,,,History
"April 27, 2025 (Sunday)",12:00 PM,Home,Knox,"Mount Vernon, IA/Ash Park Field",,,,,Live StatsHistory
"April 30, 2025 (Wednesday)",1:00 PM,Away,Grinnell,"Grinnell, IA",,,,,History
"May 3, 2025 (Saturday)",12:00 PM,Away,Lawrence,"Appleton, WI",,,,,History
"May 3, 2025 (Saturday)",2:30 PM,Away,Lawrence,"Appleton, WI",,,,,History
"May 4, 2025 (Sunday)",12:00 PM,Away,Lawrence,"Appleton, WI",,,,,History
"May 9, 2025 (Friday)",TBA,Away,MWC Tournament,No. 1 seed,,,MWC Tournament,,History
"May 10, 2025 (Saturday)",TBA,Away,MWC Tournament,No. 1 seed,,,MWC Tournament,,History
