Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Heagy, Connor",SO-2,1:56.12 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Robinson, Luke",SO-2,1:56.14 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Chestovich, Andy",SO-2,1:58.43 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Welch-Groves, Cameron",SO-2,1:59.82 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Williams, Carter",JR-3,2:06.18 #,Grinnell Invitational,"Jan 27, 2024"
,"Hill, Ryan",FR-1,2:08.80 #,Darren Young Classic,"Feb 10, 2024"
,"Block, Owen",FR-1,2:12.85 #,Hilltop Invitational,"Jan 20, 2024"
