Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 4, 2021 (Saturday)",9:00 AM,Away,University of Wisconsin-Whitewater Tournament,"Whitewater, WI",,,,2nd/8 Teams,RecapResults
"September 11, 2021 (Saturday)",11:00 a.m.,Neutral,Illinois Wesleyan University,"Rock Island, IL",,,,"W,9-0",RecapResults
"September 11, 2021 (Saturday)",Noon,Away,Augustana College (IL),"Rock Island, IL",,,,"W,8-1",RecapResults
"September 18, 2021 (Saturday)",9:00 AM,Home,Ripon College,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",RecapResults
"September 18, 2021 (Saturday)",2:00 PM,Home,Lawrence University,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",RecapResults
"September 19, 2021 (Sunday)",2:00 PM,Home,Cornell College,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",RecapResults
"September 24, 2021 (Friday)",TBD,Away,ITA Regionals,"Whitewater, WI",,,,No Team Score,RecapResults
"September 24, 2021 (Friday)",TBA,Neutral,Midwest Open,"Janesville, WI",,,,No Team Score,Results
"October 9, 2021 (Saturday)",9:00 AM,Away,Monmouth College,"Monmouth, IL",,,,"W,9-0",RecapResults
"October 9, 2021 (Saturday)",3:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,9-0",RecapResults
"October 10, 2021 (Sunday)",9:00 AM,Home,Lake Forest College,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",RecapResults
"October 14, 2021 (Thursday)",TBA,Neutral,ITA Cup,"Mount Berry, GA",,,,No Team Score,RecapResults
"October 15, 2021 (Friday)",9:00 AM,Neutral,Cornell College (Semifinal),"Middleton, WI (Hitters SportsPlex)",,,2021 Midwest Conference Team Tournament,"W,5-0",RecapResults
"October 15, 2021 (Friday)",3:00 PM,Neutral,Lake Forest College (Championship),"Middleton, WI (Hitters SportsPlex)",,,2021 Midwest Conference Team Tournament,"W,5-1",RecapResults
"October 16, 2021 (Saturday)",1:00 p.m.,Neutral,Singles and Doubles Tournament,"Madison, WI (Nielsen Tennis Stadium)",,,2021 Midwest Conference Individual Tournament,No Team Score,RecapResults
"February 27, 2022 (Sunday)",11:00 a.m.,Away,University of Northern Iowa,"Cedar Falls, IA",,,,"L,0-7",RecapResults
"February 27, 2022 (Sunday)",4:00 p.m.,Home,Central College,"Grinnell, IA",,,,"W,9-0",RecapResults
"March 5, 2022 (Saturday)",2:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"W,8-1",RecapResults
"March 12, 2022 (Saturday)",5:00 p.m.,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"L,2-7",RecapResults
"March 21, 2022 (Monday)",11:30 a.m. (EDT),Neutral,Hope College,"Orlando, FL (USTA Campus)",,,,"W,5-4",RecapResults
"March 22, 2022 (Tuesday)",Noon (EDT),Neutral,Hamilton College,"Orlando, FL (Lake Cane)",,,,"L,4-5",RecapResults
"March 23, 2022 (Wednesday)",11:30 a.m. (EDT),Neutral,William Smith College,"Orlando, FL (USTA Campus)",,,,"W,8-1",RecapResults
"March 25, 2022 (Friday)",3 p.m. (EDT),Neutral,Trinity College (Conn.),"Orlando, FL (USTA Campus)",,,,"L,3-6",RecapResults
"April 1, 2022 (Friday)",11 a.m.,Neutral,North Central College,"Madison, WI (Nielsen Tennis Stadium)",,,Midwest Invite,"W,5-4",RecapResults
"April 1, 2022 (Friday)",3:45 p.m.,Neutral,Washington University in St. Louis,"Madison, WI (Nielsen Tennis Stadium)",,,Midwest Invite,"L,1-8",RecapResults
"April 2, 2022 (Saturday)",11 a.m.,Neutral,University of Wisconsin-Whitewater,"Madison, WI (Nielsen Tennis Stadium)",,,Midwest Invite,"W,5-4",RecapResults
"April 3, 2022 (Sunday)",3:00 p.m.,Away,Luther College,"Decorah, IA",,,,"W,8-1",RecapResults
"April 9, 2022 (Saturday)",10:30 a.m.,Neutral,University of Wisconsin-Eau Claire,"St. Louis, MO (Dwight Davis Tennis Center)",,,,"W,7-2",RecapResults
"April 9, 2022 (Saturday)",1:30 p.m.,Away,Washington University in St. Louis,"Chesterfield, MO (Lake Forest Tennis Club)",,,,"L,4-5",RecapResults
"April 16, 2022 (Saturday)",3:30 p.m.,Away,Midland University,"Fremont, Nebraska",,,,"W,7-2",RecapResults
"May 12, 2022 (Thursday)",Noon,Neutral,University of Northwestern (MN) (First Round),"Whitewater, WI (Warhawk Outdoor Tennis Complex)",,,2022 NCAA D-III Women's Tennis Tournament,"W,5-0",RecapResults
"May 13, 2022 (Friday)",10 a.m.,Neutral,University of Wisconsin-Whitewater (Semifinal),"Whitewater, WI (Warhawk Outdoor Tennis Complex)",,,2022 NCAA D-III Women's Tennis Tournament,"W,5-3",RecapResults
"May 14, 2022 (Saturday)",11 a.m.,Neutral,University of Chicago (Championship),"Whitewater, WI (Warhawk Outdoor Tennis Complex)",,,2022 NCAA D-III Women's Tennis Tournament,"L,0-5",RecapResults
"May 27, 2022 (Friday)",,Neutral,Singles Tournament,"Orlando, FL (USTA Campus)",,,2022 NCAA D-III Women's Individual Tournament,No Team Score,RecapResults
