Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 27, 2024 (Friday)",TBA,Away,ITA Midwest Regional Championship/Midwest Open,"St. Peter, MN",,,,,Box ScoreRecap
"February 1, 2025 (Saturday)",1:30 p.m.,Neutral,Augustana College (IL),"Iowa City, IA (North Dodge)",,,,"W,4-3",Box ScoreRecap
"February 2, 2025 (Sunday)",Noon,Home,Quincy University,"Grinnell, IA/Field House",,,,"W,4-3",Box ScoreRecap
"February 8, 2025 (Saturday)",9 a.m.,Neutral,Wheaton College (Ill.),"Lake Geneva, WI",,,UW-Whitewater Tournament,,Live ResultsHistory
"February 8, 2025 (Saturday)",1:30 p.m.,Neutral,Luther College,"Lake Geneva, WI",,,UW-Whitewater Tournament,,Live ResultsHistory
"February 9, 2025 (Sunday)",11 a.m.,Away,University of Wisconsin-Whitewater,"Lake Geneva, WI",,,UW-Whitewater Tournament,,Live ResultsHistory
"February 14, 2025 (Friday)",TBD,Neutral,Sewanee,"Maryland Farms, TN",,,,,History
"February 15, 2025 (Saturday)",TBD,Neutral,Southwestern University,"Murfreesboro, TN",,,,,History
"February 22, 2025 (Saturday)",9 a.m.,Home,Mount Marty University (S.D.),"Grinnell, IA/Field House",,,,,History
"March 1, 2025 (Saturday)",11 a.m.,Home,Iowa Central CC (Senior Day),"Grinnell, IA/Field House",,,,,History
"March 15, 2025 (Saturday)",TBD,Away,Pomona-Pitzer,"Pomona, CA",,,,,History
"March 18, 2025 (Tuesday)",TBD,Neutral,Babson College,"Claremont, CA",,,,,History
"March 19, 2025 (Wednesday)",TBD,Neutral,Bowdoin College,"Claremont, CA",,,,,History
"March 19, 2025 (Wednesday)",TBD,Neutral,Salisbury University,"Claremont, CA",,,,,History
"March 21, 2025 (Friday)",11 a.m.,Neutral,Middlebury College,"Claremont, CA (The Claremont Club)",,,,,History
"March 21, 2025 (Friday)",4 p.m.,Away,Caltech,"Pasadena, CA",,,,,History
"March 29, 2025 (Saturday)",1:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,,History
"April 5, 2025 (Saturday)",9 a.m.,Away,Illinois College,"Jacksonville, IL",,,,,History
"April 5, 2025 (Saturday)",3 p.m.,Away,Monmouth College,"Monmouth, IL",,,,,History
"April 6, 2025 (Sunday)",2 p.m.,Neutral,University of Wisconsin-Superior,"Winona, MN",,,,,History
"April 12, 2025 (Saturday)",3 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,,History
"April 13, 2025 (Sunday)",11 a.m.,Away,University of Chicago,"Chicago, IL",,,,,History
"April 19, 2025 (Saturday)",9 a.m.,Home,Ripon College,"Grinnell, IA/10th Avenue Courts",,,,,History
"April 19, 2025 (Saturday)",2 p.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,,History
"April 19, 2025 (Saturday)",3 p.m.,Home,Lawrence University,"Grinnell, IA/10th Avenue Courts",,,,,History
"April 25, 2025 (Friday)",TBA,Neutral,TBA (Semifinal),"Madison, WI (Nielsen Tennis Center)",,,2025 Midwest Conference Tournament,,
"April 26, 2025 (Saturday)",TBA,Neutral,Individual Tournament,"Madison, WI (Nielsen Tennis Center)",,,2025 Midwest Conference Tournament,,History
