0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Simpson Invitational,"Sept. 22, 2021",1,91,+20,t-59th/62
Grinnell vs. Pima CC,"March 23, 2022",1,89,+19,12th/14
Jim Wetherbee Memorial,"Mar 26-27, 2022",2,94-91=185,+41,108th/120
Wartburg Spring Invitational,"Apr 1, 2022",1,76,+5,t-32nd/88
Iowa Central Spring Invite,"Apr 9-10, 2022",2,89-85=174,+32,4th/59
The Verhille Invitational,"Apr 21, 2022",1,94,+22,96th/102
SEASON TOTALS,SEASON TOTALS,8,709 Avg. 88.6,+17,-
