Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Young, Jordan",,34.10m,"111' 10""",Midwest Conference Championship,"May 13, 2011"
,"Miller, Isabelle",,32.55m,"106' 9""",Midwest Conference Championship,"May 13, 2011"
,"Huey, Megan",,30.28m,"99' 4""",Point Loma Collegiate Scoring Meet,"Mar 26, 2011"
,"Kubicek, Heather",,18.51m,"60' 9""",Cornell Invitational,"Apr 9, 2011"
