Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 1, 2019 (Friday)",3 p.m.,Neutral,Mount Mary,"Rockford, Ill.",,,,"L,3-5",Box ScoreRecap
"March 1, 2019 (Friday)",5 p.m.,Neutral,Mount Mary,"Rockford, Ill.",,,,"L,3-6",Box ScoreRecap
"March 4, 2019 (Monday)",3 p.m.,Neutral,Wisconsin Lutheran,"Rockford, Ill.",,,,"L,0-105 inn.",Box ScoreRecap
"March 4, 2019 (Monday)",5 p.m.,Neutral,Wisconsin Lutheran,"Rockford, Ill.",,,,"L,0-4",Box ScoreRecap
"March 10, 2019 (Sunday)",10 AM,Neutral,Swarthmore College,"Winter Haven, Fla./DiamondPlex 3",,,The Spring Games,"L,2-16(5 inn.)",Box ScoreRecap
"March 10, 2019 (Sunday)",2:30 p.m.,Neutral,Carnegie Mellon University,"Winter Haven, Fla./DiamondPlex 3",,,The Spring Games,"W,6-2",Box ScoreRecap
"March 11, 2019 (Monday)",9:45 AM,Neutral,Marietta College,"Kissimmee, Fla./ Fortune Road 4",,,The Spring Games,"L,4-16",Box ScoreRecap
"March 11, 2019 (Monday)",2:15 PM,Neutral,Haverford College,"Kissimmee, Fla./ Fortune Road 3",,,The Spring Games,"W,5-1",Box ScoreRecap
"March 12, 2019 (Tuesday)",1:15 PM,Neutral,Washington College (Md.),"Winter Haven, Fla./DiamondPlex 3",,,The Spring Games,"L,1-7",Box ScoreRecap
"March 12, 2019 (Tuesday)",3:30 PM,Neutral,The College of Wooster,"Winter Haven, Fla./DiamondPlex 2",,,The Spring Games,"L,0-2",Box ScoreRecap
"March 14, 2019 (Thursday)",10:00 AM,Neutral,The Sage Colleges,"Leesburg, Fla./ Sleepy Hollow 6",,,The Spring Games,"W,7-3",Box ScoreRecap
"March 14, 2019 (Thursday)",2:30 PM,Neutral,North Park University,"Leesburg, Fla./ Sleepy Hollow 5",,,The Spring Games,"W,8-7",Box ScoreRecap
"March 15, 2019 (Friday)",10 AM,Neutral,William Paterson University,"Winter Haven, Fla./DiamondPlex 2",,,The Spring Games,"L,10-185 inn.",Box ScoreRecap
