Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2006 (Wednesday)",4:30 pm,Home,Benedictine University,"Lake Forest, IL",,,"W,2-0",
"September 9, 2006 (Saturday)",1 pm,Away,Maranatha Baptist  University,"Watertown, WI",,,"W,3-1",
"September 13, 2006 (Wednesday)",4:30 pm,Home,Ripon College,"Lake Forest, IL",,,"W,2-1",
"September 16, 2006 (Saturday)",3:30 pm,Away,Knox College,"Galesburg, IL",,,"W,6-0",
"September 20, 2006 (Wednesday)",4:30 pm,Home,Concordia University Chicago,"Lake Forest, IL",,,"W,7-1",
"September 23, 2006 (Saturday)",4:30 pm,Away,St. Norbert College,De Pere. WI,,,"L,0-1",
"September 27, 2006 (Wednesday)",3 pm,Home,Carthage College,"Lake Forest, IL",,,"L,0-1",
"September 30, 2006 (Saturday)",3:30 pm,Away,Lawrence University,"Appleton, WI",,,"L,1-4",
"October 3, 2006 (Tuesday)",7 pm,Away,North Park University,"Chicago, IL",,,"L,0-6",
"October 7, 2006 (Saturday)",1 pm,Away,Dominican University (Ill.),"River Forest, IL",,,"L,0-4",
"October 14, 2006 (Saturday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,"T,0-0(2OT)",
"October 15, 2006 (Sunday)",3:30 pm,Home,Beloit College,"Lake Forest, IL",,,"L,0-3",
"October 21, 2006 (Saturday)",3:30 pm,Home,Monmouth College,"Lake Forest, IL",,,"T,1-1(2OT)",
"October 22, 2006 (Sunday)",2:30 pm,Home,Illinois College,"Lake Forest, IL",,,"W,3-0",
"October 25, 2006 (Wednesday)",4 pm,Home,Carroll University,"Lake Forest, IL",,,"W,2-1(OT)",
"October 27, 2006 (Friday)",7 pm,Away,Wheaton College (Ill.),"Wheaton, IL",,,"L,0-1(2OT)",
