Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 1, 1961 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,79-51",
"December 2, 1961 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"W,88-81",
"December 8, 1961 (Friday)",,Away,Carleton,"Northfield, MN",,,"W,73-69",
"December 9, 1961 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"W,67-49",
"December 12, 1961 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,83-93",
"December 19, 1961 (Tuesday)",,Away,Beloit,"Beloit, WI",,,"W,67-57",
"December 29, 1961 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,71-65",
"December 30, 1961 (Saturday)",,Neutral,Chicago,"Galesburg, IL",,,"W,72-45",
"January 6, 1962 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,78-63",
"January 12, 1962 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"W,98-83",
"January 13, 1962 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,93-74",
"February 2, 1962 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,70-86",
"February 3, 1962 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,95-81",
"February 9, 1962 (Friday)",,Away,Lawrence,"Appleton, WI",,,"W,75-58",
"February 10, 1962 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,67-66",
"February 16, 1962 (Friday)",,Home,Carleton,"Grinnell, IA",,,"W,75-65",
"February 17, 1962 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"W,81-61",
"February 23, 1962 (Friday)",,Home,Beloit,"Grinnell, IA",,,"W,75-70",
"February 24, 1962 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,73-69",
"March 3, 1962 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"W,82-76",
"March 9, 1962 (Friday)",,Away,Nebraska Wesleyan (NCAA Tournament First Round),"Lincoln, NE",,,"L,65-71",
"March 10, 1962 (Saturday)",,Neutral,Hamline (NCAA Tournament Consolation),"Lincoln, NE",,,"L,69-76",
