Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2016 (Tuesday)",7:00 PM,Away,Lincoln Christian University (Exhibition),"Lincoln, Ill.",,,,,
"September 2, 2016 (Friday)",3:30 PM,Home,Concordia University Chicago,"Jacksonville, Ill.",,,Illinois College Tournament I,"W,3-0",Box ScoreRecap
"September 2, 2016 (Friday)",7:30 PM,Home,Simpson College,"Jacksonville, Ill.",,,Illinois College Tournament I,"L,0-3",Box ScoreRecap
"September 3, 2016 (Saturday)",10:00 AM,Home,Missouri Valley College,"Jacksonville, Ill.",,,Illinois College Tournament I,"L,1-3",Box ScoreRecap
"September 3, 2016 (Saturday)",2:00 PM,Home,MacMurray College,"Jacksonville, Ill.",,,Illinois College Tournament I,"W,3-0",Box ScoreRecap
"September 7, 2016 (Wednesday)",7:00 PM,Home,Robert Morris University-Springfield,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"September 9, 2016 (Friday)",3:30 PM,Home,North Park University,"Jacksonville, Ill.",,,Illinois College Tri-Match,"W,3-2",Box ScoreRecap
"September 9, 2016 (Friday)",7:30 PM,Home,Webster University,"Jacksonville, Ill.",,,Illinois College Tri-Match,"W,3-1",Box ScoreRecap
"September 16, 2016 (Friday)",5:30 PM,Away,Augustana College (IL),"Rock Island, Ill.",,,Augustana Viking Classic,"L,0-3",Box ScoreRecap
"September 16, 2016 (Friday)",7:30 PM,Neutral,Marian University,"Rock Island, Ill.",,,Augustana Viking Classic,"L,0-3",Box ScoreRecap
"September 17, 2016 (Saturday)",10:00 AM,Neutral,Wisconsin Lutheran College,"Rock Island, Ill.",,,Augustana Viking Classic,"L,2-3",Box ScoreRecap
"September 17, 2016 (Saturday)",2:00 PM,Neutral,University of Wisconsin-Platteville,"Rock Island, Ill.",,,Augustana Viking Classic,"L,1-3",Box ScoreRecap
"September 21, 2016 (Wednesday)",7:00 PM,Away,Blackburn College,"Carlinville, Ill.",,,,"W,3-0",Box ScoreRecap
"September 23, 2016 (Friday)",3:30 PM,Home,Robert Morris University-Springfield,"Jacksonville, Ill.",,,Illinois College Tournament II,"W,3-1",Box ScoreRecap
"September 23, 2016 (Friday)",7:30 PM,Home,Principia College,"Jacksonville, Ill.",,,Illinois College Tournament II,"W,3-0",Box ScoreRecap
"September 24, 2016 (Saturday)",10:00 AM,Home,Anderson University (IN),"Jacksonville, Ill.",,,Illinois College Tournament II,"W,3-0",Box ScoreRecap
"September 24, 2016 (Saturday)",2:00 PM,Home,Earlham College,"Jacksonville, Ill.",,,Illinois College Tournament II,"W,3-0",Box ScoreRecap
"September 29, 2016 (Thursday)",7:00 PM,Home,Knox College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 1, 2016 (Saturday)",11:00 AM,Home,Lawrence University,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 7, 2016 (Friday)",7:00 PM,Away,Ripon College,"Ripon, Wis.",,,,"L,1-3",Box ScoreRecap
"October 8, 2016 (Saturday)",1:00 PM,Away,St. Norbert College,De Pere. Wis.,,,,"L,0-3",Box ScoreRecap
"October 12, 2016 (Wednesday)",7:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"W,3-1",Box ScoreRecap
"October 14, 2016 (Friday)",7:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,1-3",Box ScoreRecap
"October 15, 2016 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, Iowa",,,,"L,1-3",Box ScoreRecap
"October 21, 2016 (Friday)",7:00 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"October 22, 2016 (Saturday)",12:00 PM,Home,Beloit College,"Jacksonville, Ill.",,,,"W,3-1",Box ScoreRecap
"October 26, 2016 (Wednesday)",7:00 PM,Away,MacMurray College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 28, 2016 (Friday)",7:00 PM,Away,Fontbonne University,"St. Louis, Mo.",,,,"L,1-3",Box ScoreRecap
