Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2002 (Friday)",,Neutral,Muhlenberg (Penn.),Rochester Institute of Technology,,,,"L,0-1",
"August 31, 2002 (Saturday)",,Neutral,Alvernia,Rochester Institute of Technology,,,,"L,0-1",
"September 7, 2002 (Saturday)",,Home,Carthage (Wis.),Macalester Stadium,,,,"W,3-1",
"September 11, 2002 (Wednesday)",,Away,Northland (Wis.),"Ashland, Wis.",,,,"W,5-0",
"September 15, 2002 (Sunday)",,Home,Colorado College,Macalester Stadium,,,,"W,2-0",
"September 18, 2002 (Wednesday)",,Away,St. Thomas,St. Paul,,,,"T,0-0(2OT)",
"September 21, 2002 (Saturday)",,Home,Hamline,Macalester Stadium,,,,"W,4-0",
"September 26, 2002 (Thursday)",,Away,Augsburg,Minneapolis,,,,"W,1-0",
"September 28, 2002 (Saturday)",,Away,Luther (Ia.),"Decorah, Ia.",,,,"L,0-2",
"October 1, 2002 (Tuesday)",,Away,St. John's,Collegeville,,,,"W,2-0",
"October 4, 2002 (Friday)",,Home,Bethel,Macalester Stadium,,,,"W,2-0",
"October 12, 2002 (Saturday)",,Away,St. Olaf,Northfield,,,,"W,1-0",
"October 16, 2002 (Wednesday)",,Home,Carleton,Macalester Stadium,,,,"W,1-0",
"October 25, 2002 (Friday)",,Away,Wisconsin-Oshkosh,"Oshkosh, Wis.",,,,"W,1-0(OT)",
"October 27, 2002 (Sunday)",,Away,Wisconsin-Whitewater,"Whitewater, Wis.",,,,"L,0-3",
"October 30, 2002 (Wednesday)",,Away,Concordia,Moorhead,,,,"W,3-0",
"November 1, 2002 (Friday)",,Home,Gustavus Adolphus,Macalester Stadium,,,,"W,1-0",
"November 8, 2002 (Friday)",,Home,St. Mary's,Macalester Stadium,,,,"W,2-0",
"November 16, 2002 (Saturday)",,Neutral,Nebraska Weslyan,Decorah. Ia.,,,NCAA Division III Playoffs,"T,1-1(Macalester advances on PK shootout)",
"November 17, 2002 (Sunday)",,Neutral,Wisconsin-Whitewater,"Decorah, Ia.",,,NCAA Division III Playoffs,"W,1-0",
"November 24, 2002 (Sunday)",,Away,Trinity (Tex.),"San Antonio, Tex.",,,NCAA Division III Playoffs,"L,0-1",
