Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2013 (Friday)",3 pm,Away,Wis.-Whitewater,,,,"L,0-3",Box Score
"August 31, 2013 (Saturday)",10 am,Neutral,Wheaton (Ill.),"Whitewater, Wisconsin",,,"W,3-1",Box Score
"August 31, 2013 (Saturday)",10 am,Neutral,Wis.-Oshkosh,Whitewater,,,"L,0-3",
"August 31, 2013 (Saturday)",2 pm,Home,Carthage,,,,"L,0-3",
"September 4, 2013 (Wednesday)",5 pm,Neutral,Wis. Lutheran,"Milwaukee, Wis.",,,"W,3-1",Box Score
"September 4, 2013 (Wednesday)",7 pm,Away,Milwaukee Engr.,,,,"W,3-1",Box Score
"September 11, 2013 (Wednesday)",5:30 pm,Away,Wis.-Oshkosh,,,,"L,1-3",Box Score
"September 11, 2013 (Wednesday)",7:30 pm,Neutral,Wis.-Stevens Point,yes,,,"L,0-3",
"September 14, 2013 (Saturday)",12:30 pm,Neutral,Macalester,"Decorah, Ia.",,,"L,0-3",Box Score
"September 14, 2013 (Saturday)",5:30 pm,Neutral,Carleton,"Decorah, Iowa",,,"L,0-3",Box Score
"September 15, 2013 (Sunday)",10 am,Neutral,Grinnell,"Decorah, IA",,,"W,3-0",Box Score
"September 15, 2013 (Sunday)",12:30 pm,Neutral,Colorado Col.,"Decorah, IA",,,"L,0-3",Box Score
"September 18, 2013 (Wednesday)",7 pm,Home,Marian (Wis.),,,,"W,3-2",Box Score
"September 21, 2013 (Saturday)",2 pm,Home,Cardinal Stritch,,,,"L,0-3",Box Score
"September 21, 2013 (Saturday)",4 pm,Neutral,Edgewood,"Milwaukee, Wis.",,,"L,1-3",
"September 25, 2013 (Wednesday)",7 pm,Away,Carroll (Wis.),,,,"L,0-3",
"October 4, 2013 (Friday)",7 pm,Home,Grinnell,,,,"W,3-1",Box Score
"October 5, 2013 (Saturday)",11 am,Home,Cornell College,,,,"L,0-3",Box Score
"October 5, 2013 (Saturday)",3 pm,Home,Lakeland,,,,"L,1-3",
"October 8, 2013 (Tuesday)",7 pm,Away,Ripon,,,,"W,3-0",
"October 12, 2013 (Saturday)",11 am,Home,Illinois Col.,,,,"W,3-0",
"October 18, 2013 (Friday)",7 pm,Home,Lake Forest,,,,"L,1-3",Box Score
"October 19, 2013 (Saturday)",1 pm,Home,Beloit,,,,"W,3-0",
"October 22, 2013 (Tuesday)",7 pm,Home,St. Norbert,,,,"L,0-3",
"October 25, 2013 (Friday)",7 pm,Away,Monmouth (Ill.),,,,"L,1-3",Box Score
"October 26, 2013 (Saturday)",1 pm,Away,Knox,,,,"W,3-0",Box Score
"November 1, 2013 (Friday)",6 pm,Neutral,Carthage,Benedictine,,,"L,0-3",
"November 1, 2013 (Friday)",8 pm,Neutral,Elmhurst,Benedictine,,,"W,3-0",
"November 2, 2013 (Saturday)",10 am,Neutral,North Central (Ill.),Benedictine,,,"W,3-1",Box Score
"November 2, 2013 (Saturday)",12 pm,Away,Benedictine (Ill.),,,,"L,0-3",
