Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 24, 2023 (Friday)",4 pm,Neutral,Case Western Reserve,"Westfield, IN",,,"L,1-10",Box ScoreRecap
"February 25, 2023 (Saturday)",2:30 pm,Neutral,Case Western Reserve,"Westfield, IN",,,"W,7-5",Box ScoreRecap
"February 25, 2023 (Saturday)",6 pm,Neutral,Case Western Reserve,"Westfield, IN",,,"W,6-1",Box ScoreRecap
"February 26, 2023 (Sunday)",11 am,Neutral,Case Western Reserve,"Westfield, IN",,,"L,3-5",Box ScoreRecap
"March 12, 2023 (Sunday)",12 pm,Neutral,LaGrange,"Millington, Tenn.",,,"L,1-7",Box ScoreRecap
"March 12, 2023 (Sunday)",3 pm,Neutral,Centenary (La.),"Millington, Tenn.",,,"L,0-11",Box ScoreRecap
"March 13, 2023 (Monday)",2:30 pm,Neutral,Olivet,"Millington, Tenn.",,,"W,9-0",Box ScoreRecap
"March 15, 2023 (Wednesday)",5:20 pm,Neutral,Ill. Wesleyan,"Millington, Tenn.",,,"W,11-2",Box ScoreRecap
"March 18, 2023 (Saturday)",11 am,Away,Transylvania,"Lexington, KY",,,"W,8-3",Box ScoreRecap
"March 18, 2023 (Saturday)",3 pm,Away,Transylvania,"Lexington, KY",,,"L,3-11",Box ScoreRecap
"March 19, 2023 (Sunday)",11 am,Away,Transylvania,"Lexington, KY",,,"W,6-3",Box ScoreRecap
"March 21, 2023 (Tuesday)",3 pm,Away,North Park,"Chicago, IL",,,"L,11-12",Box ScoreRecap
"March 29, 2023 (Wednesday)",3 pm,Home,Beloit,,,,"L,0-1",Box ScoreRecap
"April 1, 2023 (Saturday)",3 pm,Away,Monmouth (Ill.),"West Long Branch, NJ",,,"W,5-0",Box ScoreRecap
"April 2, 2023 (Sunday)",12 pm,Away,Monmouth (Ill.),"West Long Branch, NJ",,,"W,9-5",Box ScoreRecap
"April 2, 2023 (Sunday)",3 pm,Away,Monmouth (Ill.),"West Long Branch, NJ",,,"L,3-5",Box ScoreRecap
"April 5, 2023 (Wednesday)",1:30 pm,Home,Knox,,,,"W,16-4",Box ScoreRecap
"April 5, 2023 (Wednesday)",4:15 pm,Home,Knox,,,,"W,18-8",Box ScoreRecap
"April 7, 2023 (Friday)",2 pm,Home,Illinois Col.,,,,"W,4-1",Box ScoreRecap
"April 8, 2023 (Saturday)",12 pm,Home,Illinois Col.,,,,"W,10-3",Box ScoreRecap
"April 8, 2023 (Saturday)",3 pm,Home,Illinois Col.,,,,"L,4-6",Box ScoreRecap
"April 11, 2023 (Tuesday)",1 pm,Away,Beloit,"Beloit, WI",,,"L,5-15",Box ScoreRecap
"April 11, 2023 (Tuesday)",3:30 pm,Away,Beloit,"Beloit, WI",,,"W,11-7",Box ScoreRecap
"April 16, 2023 (Sunday)",2 pm,Away,Grinnell,"Grinnell, IA",,,Postponed,VideoLive stats
"April 17, 2023 (Monday)",11 am,Away,Grinnell,"Grinnell, IA",,,"W,21-14",Box ScoreRecap
"April 17, 2023 (Monday)",1:30 pm,Away,Grinnell,"Grinnell, IA",,,"L,14-18",Box ScoreRecap
"April 21, 2023 (Friday)",1 pm,Away,Ripon,"Ripon, WI",,,"L,10-11",Box ScoreRecap
"April 21, 2023 (Friday)",4 pm,Away,Ripon,"Ripon, WI",,,"L,2-14",Box ScoreRecap
"April 22, 2023 (Saturday)",3 pm,Away,Cornell College,"Mount Vernon, IA",,,"W,10-1",Box ScoreRecap
"April 23, 2023 (Sunday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,"W,4-2",Box ScoreRecap
"April 23, 2023 (Sunday)",3:30 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,10-14",Box ScoreRecap
"April 25, 2023 (Tuesday)",6 pm,Neutral,Illinois Tech,"Chicago, IL",,,"W,5-3",Box ScoreRecap
"April 26, 2023 (Wednesday)",2 pm,Home,Ripon,,,,"W,9-1",Box ScoreRecap
"April 28, 2023 (Friday)",6 pm,Away,North Central (Ill.),"Naperville, IL",,,"W,11-0",Box ScoreRecap
"April 29, 2023 (Saturday)",2 pm,Away,Wheaton (Ill.),"Wheaton, IL",,,"W,7-6",Box ScoreRecap
"April 29, 2023 (Saturday)",5 pm,Away,Wheaton (Ill.),"Wheaton, IL",,,"L,3-10",Box ScoreRecap
"May 2, 2023 (Tuesday)",11 am,Away,Grinnell,"Grinnell, IA",,,"W,12-7",Box ScoreRecap
"May 3, 2023 (Wednesday)",3 pm,Home,Knox,,,,"W,14-2",Box ScoreRecap
"May 6, 2023 (Saturday)",1 pm,Away,Lawrence,"Appleton, WI",,,"W,1-0",Box ScoreRecap
"May 6, 2023 (Saturday)",3:30 pm,Away,Lawrence,"Appleton, WI",,,"L,0-9",Box ScoreRecap
"May 7, 2023 (Sunday)",12 pm,Away,Lawrence,"Appleton, WI",,,"W,14-7",Box ScoreRecap
"May 12, 2023 (Friday)",10 am,Neutral,Ripon,"Beloit, WI",,,"W,8-1",Box ScoreRecap
"May 12, 2023 (Friday)",2 pm,Neutral,Beloit,"BELOIT, Wis.",,,"L,6-11",RecapCustom linkVideoLive stats
"May 13, 2023 (Saturday)",12 pm,Neutral,Ripon,"BELOIT, Wis.",,,"L,6-9",Box ScoreRecap
