Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Jarvis, Erik",SR,2:07.33,Mid-West Conference Championship,"Feb 26, 2010"
,"McCallum-Cook, Ian",SR,2:08.68,Mid-West Conference Championship,"Feb 26, 2010"
