0,1,2
POINTS,2,Central (IA) (09/09/2023) Fontbonne (09/17/2023) Illinois Tech (09/24/2023) Illinois Col. (10/07/2023)
GOALS,1,Central (IA) (09/09/2023) Fontbonne (09/17/2023) Illinois Tech (09/24/2023) Knox (09/27/2023) Ripon (09/30/2023) Illinois Col. (10/07/2023) Beloit (10/21/2023) Illinois Col. (11/03/2023)
ASSISTS,1,Coe (09/01/2023) Knox (09/27/2023) Ripon (09/30/2023) Beloit (10/21/2023) Illinois Col. (11/03/2023)
SHOTS,7,Neb. Wesleyan (09/15/2023) Augustana (IL) (10/14/2023) Beloit (10/21/2023)
SHOTS ON GOAL,1,Beloit (10/21/2023) Lake Forest (11/04/2023)
SAVES,1,Coe (09/01/2023) Central (IA) (09/09/2023) Fontbonne (09/17/2023) Illinois Col. (10/07/2023) Cornell College (10/17/2023) Beloit (10/21/2023) Lake Forest (11/04/2023)
FOULS,4,Dubuque (09/05/2023) Webster (09/10/2023) Beloit (10/21/2023)
CORNER KICKS,3,Illinois Tech (09/24/2023) Cornell College (10/17/2023)
