Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 4, 1954 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,83-93",
"December 9, 1954 (Thursday)",,Home,Southwestern College (Kan.),"Grinnell, IA",,,"W,78-73",
"December 11, 1954 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,75-70",
"December 16, 1954 (Thursday)",,Home,North Central (IL),"Grinnell, IA",,,"W,91-85",
"December 28, 1954 (Tuesday)",,Neutral,North Dakota State University,"Sioux City, IA",,,"L,82-95",
"December 29, 1954 (Wednesday)",,Neutral,South Dakota,"Sioux City, IA",,,"W,73-72",
"December 30, 1954 (Thursday)",,Neutral,University of North Dakota,"Sioux City, IA",,,"W,80-71",
"January 7, 1955 (Friday)",,Away,St. Olaf,"Northfield, MN",,,"L,77-90",
"January 8, 1955 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,74-80",
"January 13, 1955 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"L,62-73",
"January 15, 1955 (Saturday)",,Home,Wartburg,"Grinnell, IA",,,"W,87-79",
"January 19, 1955 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,79-89",
"January 29, 1955 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,99-89",
"February 1, 1955 (Tuesday)",,Away,Augustana (IL),"Rock Island, IL",,,"W,75-70",
"February 9, 1955 (Wednesday)",,Away,Iowa State Teachers,"Cedar Falls, IA",,,"W,88-85(OT)",
"February 12, 1955 (Saturday)",,Away,Illinois Tech,"Chicago, IL",,,"L,85-91",
"February 15, 1955 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,60-50",
"February 19, 1955 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"W,69-67",
"February 26, 1955 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,79-76",
"March 4, 1955 (Friday)",,Away,Lawrence,"Appleton, WI",,,"W,78-76",
"March 5, 1955 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,75-83",
