Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 17, 1989 (Friday)",,Home,Central,"Grinnell, IA",,,"L,54-70",
"November 18, 1989 (Saturday)",,Home,Edgewood,"Grinnell, IA",,,"W,67-51",
"November 21, 1989 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"L,57-63",
"November 26, 1989 (Sunday)",,Away,Viterbo,"La Crosse, WI",,,"W,79-69",
"November 28, 1989 (Tuesday)",,Away,Upper Iowa,"Fayette, IA",,,"W,69-49",
"December 1, 1989 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"W,64-57",
"December 3, 1989 (Sunday)",,Home,Dubuque,"Grinnell, IA",,,"W,86-55",
"December 6, 1989 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,80-54",
"January 11, 1990 (Thursday)",,Away,Mundelein College,"Chicago, IL",,,"W,75-72",
"January 13, 1990 (Saturday)",,Away,Elmhurst,"Elmhurst, IL",,,"L,67-68",
"January 17, 1990 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"L,65-71",
"January 20, 1990 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,70-71",
"January 26, 1990 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"W,79-67",
"January 31, 1990 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,86-34",
"February 6, 1990 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,57-49",
"February 8, 1990 (Thursday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,77-46",
"February 10, 1990 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,84-57",
"February 13, 1990 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,67-46",
"February 17, 1990 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,82-60",
"February 18, 1990 (Sunday)",,Away,Carleton,"Northfield, MN",,,"L,53-68",
"February 20, 1990 (Tuesday)",,Home,Clarke,"Grinnell, IA",,,"W,69-36",
"February 23, 1990 (Friday)",,Neutral,Lake Forest (MWC Tournament Semifinal),"Appleton, WI",,,"W,88-65",
"February 24, 1990 (Saturday)",,Away,Lawrence (MWC Tournament Championship),"Appleton, WI",,,"L,50-53",
