0,1,2,3,4,5
Grinnell College,323,331,654,78,5th
Vidushi Sinha,77,76,153,9,t-3rd
Vrishali Sinha,73,80,153,9,t-3rd
Lauren Yi,86,87,173,29,t-35th
Julia Echikson,87,88,175,31,40th
