0,1,2,3,4,5
Grinnell College,322,307,629,53,t-3rd
Vrishali Sinha,77,75,152,8,t-6th
Vidushi Sinha,79,74,153,9,t-10th
Danielle Oberlander,80,76,156,12,t-16th
Julia Echikson,86,82,168,24,t-55th
Samanike Hengst,87,93,180,36,t-90th
