Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 10, 1987 (Thursday)",,Away,Simpson,"Indianola, IA",,,"W,9-0",
"September 12, 1987 (Saturday)",,Home,Grand View,"Grinnell, IA",,,"L,3-6",
"September 12, 1987 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,2-7",
"September 18, 1987 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,2-7",
"September 19, 1987 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,2-7",
"September 19, 1987 (Saturday)",,Neutral,St. Norbert,"Lake Forest, IL",,,"L,1-8",
"September 23, 1987 (Wednesday)",,Away,William Penn,Oskaloosa,,,"W,9-0",
"September 25, 1987 (Friday)",,Home,Loras,"Grinnell, IA",,,"L,1-8",
"September 26, 1987 (Saturday)",,Home,Grand View,"Grinnell, IA",,,"L,0-9",
"September 26, 1987 (Saturday)",,Home,Central,"Grinnell, IA",,,"L,3-6",
"October 1, 1987 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"W,7-2",
"October 10, 1987 (Saturday)",,Neutral,Cornell,"Cedar Rapids, IA",,,"L,1-8",
"October 16, 1987 (Friday)",,Away,MWC Tournament,"Ripon, WI",,,9th/10 Teams,
