Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 17, 1984 (Saturday)",,Away,Upper Iowa,"Fayette, IA",,,"L,58-66",
"November 24, 1984 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,86-77",
"November 30, 1984 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,56-58",
"December 1, 1984 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,81-95",
"December 4, 1984 (Tuesday)",,Home,Mount Mercy,"Grinnell, IA",,,"L,66-92",
"December 7, 1984 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"W,104-92",
"December 8, 1984 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,82-73",
"December 15, 1984 (Saturday)",,Home,Luther,"Grinnell, IA",,,"W,92-83",
"January 7, 1985 (Monday)",,Away,MacMurray,"Jacksonville, IL",,,"L,63-67",
"January 8, 1985 (Tuesday)",,Away,Blackburn,"Carlinville, IL",,,"L,73-76",
"January 11, 1985 (Friday)",,Away,Truman State University,"Kirksville, MO",,,"L,50-95",
"January 15, 1985 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,91-85",
"January 18, 1985 (Friday)",,Away,Lawrence,"Appleton, WI",,,"L,67-73",
"January 19, 1985 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"L,50-65",
"January 25, 1985 (Friday)",,Home,Chicago,"Grinnell, IA",,,"L,77-78",
"January 26, 1985 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,65-62",
"January 29, 1985 (Tuesday)",,Away,Wartburg,"Waverly, IA",,,"L,67-82",
"February 1, 1985 (Friday)",,Away,Illinois College,"Jacksonville, IL",,,"W,66-57",
"February 2, 1985 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,64-80",
"February 8, 1985 (Friday)",,Home,Cornell,"Grinnell, IA",,,"W,93-83",
"February 9, 1985 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,102-81",
"February 15, 1985 (Friday)",,Home,Coe,"Grinnell, IA",,,"L,67-70",
