Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 8, 2001 (Saturday)",,Home,Hamline,"De Pere, Wis. - Minahan Stadium",,,"W,26-22",
"September 15, 2001 (Saturday)",,Away,Carroll,"Waukesha, Wis.",,,Canceled,
"September 22, 2001 (Saturday)",,Home,Lawrence,"De Pere, Wis. - Minahan Stadium",,,"W,51-8",
"September 29, 2001 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"W,20-14",
"October 6, 2001 (Saturday)",,Home,Knox,"De Pere, Wis. - Minahan Stadium",,,"W,50-40",
"October 13, 2001 (Saturday)",,Home,Monmouth,"De Pere, Wis. - Minahan Stadium",,,"W,31-7",
"October 20, 2001 (Saturday)",,Away,Grinnell,"Grinnell, Iowa",,,"W,36-14",
"October 27, 2001 (Saturday)",,Home,Lake Forest,"De Pere, Wis. - Minahan Stadium",,,"W,52-28",
"November 3, 2001 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,56-12",
"November 10, 2001 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"L,41-40",
"November 17, 2001 (Saturday)",,Away,St. John's,"Collegeville, Minn.",,,"L,27-20",
