Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2011 (Friday)",5 pm,Home,Saint Mary's University (Minn.),"Lake Forest, IL",,,,"W,2-1(2OT)",Box ScoreRecap
"September 4, 2011 (Sunday)",1 pm,Away,Rockford University,"Rockford, IL",,,,"W,8-1",Box ScoreRecap
"September 7, 2011 (Wednesday)",5 pm,Home,Edgewood College,"Lake Forest, IL",,,,"W,1-0",Box ScoreRecap
"September 10, 2011 (Saturday)",1:30 pm,Away,Marian University,"Fond du Lac, WI",,,,"W,2-1",Box ScoreRecap
"September 13, 2011 (Tuesday)",7 pm,Away,Benedictine University,"Lisle, IL",,,,"W,2-1",Box ScoreRecap
"September 15, 2011 (Thursday)",4:30 pm,Away,Concordia University Chicago,"River Forest, IL",,,,"W,2-1(2OT)",Box ScoreRecap
"September 17, 2011 (Saturday)",3:30 pm,Away,Eureka College,"Eureka, IL",,,,"W,6-0",Box ScoreRecap
"September 20, 2011 (Tuesday)",5 pm,Home,University of Dubuque,"Lake Forest, IL",,,,"T,1-1(OT)",Box ScoreRecap
"September 24, 2011 (Saturday)",3:30 pm,Home,Illinois College,"Lake Forest, IL",,,,"W,4-0",Box ScoreRecap
"September 28, 2011 (Wednesday)",4:30 pm,Home,Millikin University,"Lake Forest, IL",,,,"W,3-0",Box ScoreRecap
"October 1, 2011 (Saturday)",4:30 pm,Home,Monmouth College,"Lake Forest, IL",,,,"T,1-1(OT)",Box ScoreRecap
"October 5, 2011 (Wednesday)",4:30 pm,Away,Beloit College,"Beloit, WI",,,,"L,0-1",Box ScoreRecap
"October 8, 2011 (Saturday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,1-2(2OT)",Box ScoreRecap
"October 16, 2011 (Sunday)",3:30 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecap
"October 22, 2011 (Saturday)",3:30 pm,Away,Ripon College,"Ripon, WI",,,,"W,2-1",Box ScoreRecap
"October 23, 2011 (Sunday)",3:30 pm,Away,Lawrence University,"Appleton, WI",,,,"T,1-1(2OT)",Box ScoreRecap
"October 29, 2011 (Saturday)",3:30 pm,Away,Knox College,"Galesburg, IL",,,,"W,5-1",Box ScoreRecap
"October 30, 2011 (Sunday)",2:30 pm,Home,Carroll University,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecap
"November 4, 2011 (Friday)",11 am,Away,Carroll University,"Waukesha, WI",,,Midwest Conference Tournament,"L,0-1",Box ScoreRecapPreview
