Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 20, 1982 (Saturday)",,Away,Indian Hills,"Ottumwa, IA",,,"W,57-50",
"November 23, 1982 (Tuesday)",,Away,Marshalltown,"Marshalltown, IA",,,"L,35-44",
"November 30, 1982 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,27-55",
"December 3, 1982 (Friday)",,Home,Knox,"Grinnell, IA",,,"W,47-45",
"December 8, 1982 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"L,56-67",
"January 18, 1983 (Tuesday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,32-68",
"January 21, 1983 (Friday)",,Away,Chicago,"Chicago, IL",,,"L,49-83",
"January 22, 1983 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,45-57",
"January 26, 1983 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"L,32-50",
"January 29, 1983 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,47-41",
"February 4, 1983 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,48-38",
"February 5, 1983 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,58-70",
"February 16, 1983 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,35-81",
"February 19, 1983 (Saturday)",,Home,Clarke,"Grinnell, IA",,,"L,44-47",
"February 23, 1983 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,28-62",
"February 26, 1983 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,51-48",
"February 12, 1986 (Wednesday)",,Home,Chicago,"Grinnell, IA",,,"L,31-57",
