Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",11:00 AM,Neutral,Bethany Lutheran College,"Northfield, MN/St. Olaf College",,,St. Olaf/Carleton Tournament,"W,3-1",Box ScoreRecap
"September 1, 2017 (Friday)",1:00 PM,Neutral,Carroll University,"Northfield, MN/St. Olaf College",,,St. Olaf/Carleton Tournament,"L,1-3",Box ScoreRecap
"September 2, 2017 (Saturday)",3:00 PM,Neutral,University of Wisconsin River Falls,"Northfield, MN/Carleton College",,,St. Olaf/Carleton Tournament,"L,1-3",Box ScoreRecap
"September 2, 2017 (Saturday)",7:00 PM,Neutral,Crown College,"Northfield, MN/Carleton College",,,St. Olaf/Carleton Tournament,"W,3-0",Box ScoreRecap
"September 6, 2017 (Wednesday)",8:00 PM,Away,Bethany Lutheran College,"Mankato, MN",,,,"L,1-3",Box ScoreRecap
"September 8, 2017 (Friday)",4:00 PM,Home,University of Wisconsin-Superior,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"L,0-3",Box ScoreRecap
"September 8, 2017 (Friday)",6:00 PM,Home,University of Wisconsin River Falls,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"L,1-3",Box ScoreRecap
"September 9, 2017 (Saturday)",10:00 AM,Home,Knox College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"W,3-1",Box ScoreRecap
"September 9, 2017 (Saturday)",12:00 PM,Home,Linfield College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"L,1-3",Box ScoreRecap
"September 13, 2017 (Wednesday)",7:00 PM,Away,Martin Luther College,"New Ulm, MN",,,,"L,0-3",Box ScoreRecap
"September 15, 2017 (Friday)",4:00 PM,Neutral,MacMurray College,"Galesburg, IL",,,Knox College Tournament,"W,3-2",Box ScoreRecap
"September 15, 2017 (Friday)",6:00 PM,Away,Knox College,"Galesburg, IL",,,Knox College Tournament,"L,0-3",Box ScoreRecap
"September 16, 2017 (Saturday)",9:00 AM,Neutral,University of Dubuque,"Galesburg, IL",,,Knox College Tournament,"L,0-3",Box Score
"September 16, 2017 (Saturday)",1:00 PM,Neutral,Monmouth College,"Galesburg, IL",,,Knox College Tournament,"W,3-1",Box ScoreRecap
"September 20, 2017 (Wednesday)",7:00 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"September 23, 2017 (Saturday)",3:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,1-3",Box ScoreRecap
"September 27, 2017 (Wednesday)",7:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-3",Box ScoreRecap
"September 30, 2017 (Saturday)",3:00 PM,Away,University of St. Thomas,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
"October 4, 2017 (Wednesday)",7:00 PM,Away,Carleton College,"Northfield, MN",,,,"L,0-3",Box ScoreRecap
"October 7, 2017 (Saturday)",3:00 PM,Home,St. Catherine University,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 11, 2017 (Wednesday)",7:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"L,1-3",Box ScoreRecap
"October 14, 2017 (Saturday)",11:00 AM,Away,North Central University (MN),"Minneapolis, MN",,,,"W,3-2",Box ScoreRecap
"October 14, 2017 (Saturday)",1:00 PM,Neutral,Emmaus,"Minneapolis, MN",,,,"W,3-1",Box ScoreRecap
"October 18, 2017 (Wednesday)",7:00 PM,Away,Bethel University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
"October 20, 2017 (Friday)",7:00 PM,Home,Augsburg College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 23, 2017 (Monday)",7:00 PM,Home,Crown College,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-0",Box ScoreRecap
"October 25, 2017 (Wednesday)",7:00 PM,Home,College of Saint Benedict,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 28, 2017 (Saturday)",1:00 PM,Away,Hamline University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
