Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 10, 2007 (Saturday)",11 am,Neutral,Ind. Wesleyan,"Kisssimmee, Fla.",,,"L,3-8",
"March 10, 2007 (Saturday)",3 pm,Neutral,Merchant Marine,"Kisssimmee, Fla.",,,"W,4-3",
"March 11, 2007 (Sunday)",9 am,Neutral,Manhattanville,"Kisssimmee, Fla.",,,"L,4-5",
"March 11, 2007 (Sunday)",11 am,Neutral,Concordia Wisconsin,"Kisssimmee, FL",,,"W,7-5",
"March 13, 2007 (Tuesday)",11 am,Neutral,Kean,"Kisssimmee, Fla.",,,"L,2-9",
"March 13, 2007 (Tuesday)",3 pm,Neutral,Wis.-River Falls,"Kisssimmee, Fla.",,,"L,1-3",
"March 14, 2007 (Wednesday)",9 am,Neutral,Geneseo St.,"Kisssimmee, Fla.",,,"W,4-3",
"March 14, 2007 (Wednesday)",11 am,Neutral,Ithaca,"Kisssimmee, Fla.",,,"L,0-9",
"March 15, 2007 (Thursday)",1 pm,Neutral,McDaniel,"Kisssimmee, Fla.",,,"W,7-0",
"March 15, 2007 (Thursday)",5 pm,Neutral,Denison,Fla.,,,"L,0-2",
"March 27, 2007 (Tuesday)",3 pm,Home,Carthage,,,,"L,6-10",
"March 27, 2007 (Tuesday)",5 pm,Home,Carthage,,,,"L,2-11",
"April 2, 2007 (Monday)",3 pm,Away,Wheaton (Ill.),,,,"W,7-5",
"April 2, 2007 (Monday)",5 pm,Away,Wheaton (Ill.),,,,"L,4-5",
"April 7, 2007 (Saturday)",1 pm,Home,Illinois Col.,,,,"W,8-4",
"April 7, 2007 (Saturday)",3 pm,Home,Illinois Col.,,,,"W,17-10",
"April 15, 2007 (Sunday)",11 am,Neutral,Ripon,"Janesville, Wis.",,,"W,8-0",
"April 15, 2007 (Sunday)",1 pm,Neutral,St. Norbert,"Janesville, Wis.",,,"L,7-8",
"April 15, 2007 (Sunday)",3 pm,Neutral,Lawrence,"Janesville, Wis.",,,"W,17-9",
"April 16, 2007 (Monday)",11 am,Neutral,Beloit,"Janesville, Wis.",,,"W,8-0",
"April 16, 2007 (Monday)",3 pm,Neutral,Carroll,"Janesville, Wis.",,,"W,5-2",
"April 18, 2007 (Wednesday)",4:30 pm,Home,Robert Morris,,,,"L,11-12",
"April 20, 2007 (Friday)",3 pm,Away,North Central,,,,"W,8-7",
"April 20, 2007 (Friday)",5 pm,Away,North Central,,,,"L,2-6",
"April 21, 2007 (Saturday)",1 pm,Home,Monmouth College,,,,"W,8-4",
"April 21, 2007 (Saturday)",3 pm,Home,Monmouth College,,,,"W,17-5",
"April 24, 2007 (Tuesday)",4 pm,Home,Chicago,,,,"L,3-4",
"April 24, 2007 (Tuesday)",6 pm,Home,Chicago,,,,"L,4-7",
"April 28, 2007 (Saturday)",1 pm,Away,Grinnell,,,,"W,8-3",
"April 28, 2007 (Saturday)",3 pm,Away,Grinnell,,,,"W,11-3",
"April 29, 2007 (Sunday)",1 pm,Away,Knox,,,,"W,16-4",
"April 29, 2007 (Sunday)",3 pm,Away,Knox,,,,"W,8-0",
"May 15, 2007 (Tuesday)",11 am,Neutral,Ripon,St. Norbert,,,"W,6-3",
"May 15, 2007 (Tuesday)",1 pm,Away,St. Norbert,,,,"L,6-14",
"May 16, 2007 (Wednesday)",11 am,Neutral,Ripon,St. Norbert,,,"W,9-0",
"May 16, 2007 (Wednesday)",1 pm,Away,St. Norbert,,,,"L,9-13",
