Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2023 (Friday)",12:00 PM,Home,Carthage College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-0",Box ScoreRecapGame Program
"September 3, 2023 (Sunday)",12:30 PM,Away,Simpson College,"Indianola, IA",,,,"W,4-2",Box ScoreRecap
"September 6, 2023 (Wednesday)",7:30 PM,Home,University of Wisconsin-Eau Claire,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,0-0",Box ScoreRecapGame Program
"September 8, 2023 (Friday)",7:30 PM,Away,Wartburg College,"Waverly, IA",,,,"T,1-1",Box ScoreRecap
"September 10, 2023 (Sunday)",3:00 PM,Home,Luther College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-0",Box ScoreRecapGame Program
"September 13, 2023 (Wednesday)",7:30 PM,Home,Saint John's University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,5-1",Box ScoreRecapGame Program
"September 16, 2023 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-1",Box ScoreRecap
"September 19, 2023 (Tuesday)",4:30 PM,Home,Central College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-1",Box ScoreRecapGame Program
"September 23, 2023 (Saturday)",12:00 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,"W,3-1",Box ScoreRecap
"September 26, 2023 (Tuesday)",7:30 PM,Home,Bethel University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,1-1",Box ScoreRecapGame Program
"September 30, 2023 (Saturday)",1:00 PM,Away,St. Olaf College,"Northfield, MN",,,,"T,1-1",Box ScoreRecap
"October 7, 2023 (Saturday)",2:30 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-0",Box ScoreRecapGame Program
"October 11, 2023 (Wednesday)",4:00 PM,Away,Carleton College,"Northfield, MN",,,,"L,1-2",Box ScoreRecap
"October 17, 2023 (Tuesday)",7:30 PM,Away,University of Wisconsin-Superior,"Superior, WI",,,,"W,3-1",Box ScoreRecap
"October 21, 2023 (Saturday)",1:00 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-1",Box ScoreRecapGame Program
"October 24, 2023 (Tuesday)",5:30 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,4-0",Box ScoreRecapGame Program
"October 27, 2023 (Friday)",7:00 PM,Away,Augsburg University,"Minneapolis, MN",,,,"T,2-2",Box ScoreRecap
"October 30, 2023 (Monday)",2:00 PM,Home,Augsburg University,"St. Paul, MN (Home)/ Macalester Stadium",,,MIAC Playoffs,"W,2-0",Box ScoreRecapGame Program
"November 2, 2023 (Thursday)",2:00 PM,Away,St. Olaf College,"Northfield, MN",,,MIAC Playoffs,"L,1-2",Box ScoreRecap
