Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 11, 2013 (Monday)",11 am,Neutral,Greensboro,"Kissimmee, FL",,,"L,2-6",Box ScoreRecap
"March 11, 2013 (Monday)",1 pm,Neutral,Lakeland,"Kissimmee, Fla.",,,"W,2-1",Box ScoreRecap
"March 12, 2013 (Tuesday)",3 pm,Neutral,Mount Union,"Kissimmee, Fla.",,,"L,2-3",Box ScoreRecap
"March 12, 2013 (Tuesday)",5 pm,Neutral,Sage,"Kissimmee, Fla.",,,"W,12-7",Box ScoreRecap
"March 14, 2013 (Thursday)",9 am,Neutral,Skidmore,"Kissimmee, Fla.",,,"W,11-1",Box ScoreRecap
"March 14, 2013 (Thursday)",1 pm,Neutral,Millikin,"Kissimmee, Fla.",,,"L,7-8",Box ScoreRecap
"March 15, 2013 (Friday)",3 pm,Neutral,Marietta,"Kissimmee, Fla.",,,"L,2-4",Box ScoreRecap
"March 15, 2013 (Friday)",5 pm,Neutral,Fitchburg St.,"Kissimmee, Fla.",,,"W,6-1",Box ScoreRecap
"March 16, 2013 (Saturday)",1 pm,Neutral,Otterbein,"Kissimmee, Fla.",,,"L,0-1",Box ScoreRecap
"March 16, 2013 (Saturday)",5 pm,Neutral,Rowan,"Kissimmee, Fla.",,,"L,0-12",Box ScoreRecap
"March 30, 2013 (Saturday)",1 pm,Away,Wheaton (Ill.),,,,"L,6-7",Box ScoreRecap
"March 30, 2013 (Saturday)",3 pm,Away,Wheaton (Ill.),,,,"W,9-4",Box ScoreRecap
"April 1, 2013 (Monday)",3 pm,Home,Elmhurst,,,,Postponed,
"April 1, 2013 (Monday)",5 pm,Home,Elmhurst,,,,Postponed,
"April 4, 2013 (Thursday)",3 pm,Home,Chicago,,,,"L,0-5",Box ScoreRecap
"April 4, 2013 (Thursday)",5 pm,Home,Chicago,,,,"L,2-4",Box ScoreRecap
"April 6, 2013 (Saturday)",12 pm,Away,Cornell,,,,"W,3-1",Box ScoreRecap
"April 6, 2013 (Saturday)",2 pm,Away,Cornell,,,,"W,6-5",Box ScoreRecap
"April 7, 2013 (Sunday)",1 pm,Away,Knox,,,,"W,6-3",Box ScoreRecap
"April 7, 2013 (Sunday)",3 pm,Away,Knox,,,,"W,13-5",Box ScoreRecap
"April 12, 2013 (Friday)",1 pm,Neutral,St. Norbert,"East Peoria, Ill.",,,"W,4-1",Box ScoreRecap
"April 12, 2013 (Friday)",3 pm,Neutral,Ripon,"East Peoria, Ill.",,,"W,5-0",Box ScoreRecap
"April 13, 2013 (Saturday)",11 am,Neutral,Lawrence,"East Peoria, Ill.",,,"W,19-3",Box ScoreRecap
"April 13, 2013 (Saturday)",1 pm,Neutral,Carroll,"East Peoria, Ill.",,,"L,2-4",Box ScoreRecap
"April 14, 2013 (Sunday)",10 am,Neutral,Beloit,"East Peoria, Ill.",,,"L,2-3",Box ScoreRecap
"April 20, 2013 (Saturday)",1 pm,Home,Monmouth,,,,"W,7-5",Box ScoreRecap
"April 20, 2013 (Saturday)",3 pm,Home,Monmouth,,,,"W,5-3",Box ScoreRecap
"April 21, 2013 (Sunday)",1 pm,Home,Illinois Col.,,,,"W,8-0",Box ScoreRecap
"April 21, 2013 (Sunday)",3 pm,Home,Illinois Col.,,,,"L,0-7",Box ScoreRecap
"April 25, 2013 (Thursday)",3 pm,Away,North Central,,,,"L,1-2",Box ScoreRecap
"April 25, 2013 (Thursday)",5 pm,Away,North Central,,,,"L,3-8",Box ScoreRecap
"April 27, 2013 (Saturday)",1 pm,Away,Grinnell,,,,"W,18-0",Box ScoreRecap
"April 27, 2013 (Saturday)",3 pm,Away,Grinnell,,,,"W,5-2",Box ScoreRecap
"April 28, 2013 (Sunday)",1 pm,Home,Carthage,,,,"L,4-7",Box ScoreRecap
"April 28, 2013 (Sunday)",3 pm,Home,Carthage,,,,"L,2-3",Box ScoreRecap
"May 4, 2013 (Saturday)",11 am,Neutral,Lawrence,"Appleton, Wis.",,,"L,2-3",Recap
"May 4, 2013 (Saturday)",3 pm,Neutral,St. Norbert,"Appleton, Wis.",,,"L,5-8",Box ScoreRecap
