Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 21, 1997 (Friday)",,Home,Simpson,"Grinnell, IA",,,"L,101-138",
"November 25, 1997 (Tuesday)",,Away,Peru State,"Peru, NE",,,"W,102-93",
"November 29, 1997 (Saturday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"L,140-147(2OT)",
"December 3, 1997 (Wednesday)",,Home,Clarke,"Grinnell, IA",,,"W,137-108",
"December 6, 1997 (Saturday)",,Away,Martin Luther,"New Ulm, MN",,,"W,141-137(2OT)",
"December 11, 1997 (Thursday)",,Away,Marycrest,"Davenport, IA",,,"L,114-125",
"December 13, 1997 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,98-84",
"January 9, 1998 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,107-119",
"January 10, 1998 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,142-135",
"January 16, 1998 (Friday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,83-98",
"January 17, 1998 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"L,112-116",
"January 21, 1998 (Wednesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,123-112",
"January 23, 1998 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"L,107-109",
"January 24, 1998 (Saturday)",,Home,Mount Mercy,"Grinnell, IA",,,"L,120-128",
"January 28, 1998 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"L,85-99",
"January 31, 1998 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,100-104",
"February 6, 1998 (Friday)",,Home,Lake Forest,"Grinnell, IA",,,"W,97-78",
"February 7, 1998 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,85-72",
"February 10, 1998 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"L,71-85",
"February 14, 1998 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,104-73",
"February 18, 1998 (Wednesday)",,Home,Illinois College,"Grinnell, IA",,,"W,149-144",
"February 21, 1998 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,116-127",
