Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 11, 2017 (Saturday)",3:45 p.m. ET,Neutral,UW-Platteville,"Winter Haven, Fla./ Lake Myrtle Park Field #6",,,RussMatt Central Florida Invitational,"L,2-8",Box ScoreRecap
"March 12, 2017 (Sunday)",2:45 p.m. ET,Neutral,Rowan University,"Winter Haven, Fla./ Lake Myrtle Park Field #3",,,RussMatt Central Florida Invitational,"L,5-7",Box ScoreRecap
"March 12, 2017 (Sunday)",5:45 p.m. ET,Neutral,Rowan University,"Winter Haven, Fla./ Lake Myrtle Park Field #3",,,RussMatt Central Florida Invitational,"L,1-5",Box ScoreRecap
"March 13, 2017 (Monday)",1:30 p.m. ET,Neutral,Franklin and Marshall College,"Winter Haven, Fla./ Chain of Lakes Park Field #1",,,RussMatt Central Florida Invitational,"L,1-6",Box ScoreRecap
"March 13, 2017 (Monday)",4:30 p.m. ET,Neutral,Franklin and Marshall College,"Winter Haven, Fla./ Chain of Lakes Park Field #1",,,RussMatt Central Florida Invitational,"L,3-6",Box ScoreRecap
"March 14, 2017 (Tuesday)",9:45 a.m. ET,Neutral,Eastern Conneticut State,"Winter Haven, Fla./ Lake Myrtle Park Main Field",,,RussMatt Central Florida Invitational,"L,2-3",Box ScoreRecap
"March 15, 2017 (Wednesday)",10:30 a.m. ET,Neutral,The College at Brockport,"Winter Haven, Fla./ Chain of Lakes Park Stadium",,,RussMatt Central Florida Invitational,"L,6-13",Box ScoreRecap
"March 16, 2017 (Thursday)",9:30 a.m. ET,Neutral,Benedictine University,"Winter Haven, Fla./ Lake Myrtle Park Field #5",,,RussMatt Central Florida Invitational,"L,0-1",Box ScoreRecap
"March 17, 2017 (Friday)",2:30 p.m. ET,Neutral,McDaniel College,"Winter Haven, Fla./ Lake Myrtle Park Field #7",,,RussMatt Central Florida Invitational,"W,14-4",Box ScoreRecap
"March 29, 2017 (Wednesday)",1 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,1-6",Box ScoreRecap
"March 29, 2017 (Wednesday)",4 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,14-15",Box ScoreRecap
"April 1, 2017 (Saturday)",1 p.m.,Home,Lawrence University,"RIPON, Wis./Francis Field",,,,"W,6-4",Box ScoreRecap
"April 1, 2017 (Saturday)",4 p.m.,Home,Lawrence University,"RIPON, Wis./Francis Field",,,,"L,6-7",Box ScoreRecap
"April 2, 2017 (Sunday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,14-4(7 inn.)",Box ScoreRecap
"April 2, 2017 (Sunday)",4 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,16-2(7 inn.)",Box ScoreRecap
"April 5, 2017 (Wednesday)",1 p.m.,Home,UW-Whitewater,"RIPON, Wis./Francis Field",,,,"L,2-8",Box ScoreRecap
"April 5, 2017 (Wednesday)",4 p.m.,Home,UW-Whitewater,"RIPON, Wis./Francis Field",,,,"L,8-9",Box ScoreRecap
"April 8, 2017 (Saturday)",12 p.m.,Away,St. Norbert College,De Pere. Wis.,,,,"L,10-11",Box ScoreRecap
"April 8, 2017 (Saturday)",3 p.m.,Away,St. Norbert College,De Pere. Wis.,,,,"L,1-11(7 inn.)",Box ScoreRecap
"April 9, 2017 (Sunday)",12 p.m.,Home,St. Norbert College,"RIPON, Wis./Francis Field",,,,"W,9-8",Box ScoreRecap
"April 9, 2017 (Sunday)",3 p.m.,Home,St. Norbert College,"RIPON, Wis./Francis Field",,,,"L,4-13",Box ScoreRecap
"April 11, 2017 (Tuesday)",4 p.m.,Home,UW-Oshkosh,"RIPON, Wis./Francis Field",,,,"L,2-14",Box ScoreRecap
