Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2014 (Saturday)",,Away,University of Chicago,"Chicago, IL",,,"L,6-28",
"September 13, 2014 (Saturday)",,Home,Grinnell College,"Beloit, Wis./Strong Stadium",,,"W,27-23",
"September 27, 2014 (Saturday)",,Home,Lake Forest College,"Lake Forest, Ill./Strong Stadium",,,"W,27-24",
"October 4, 2014 (Saturday)",,Away,Monmouth College,"Monmouth, IL",,,"L,7-40",
"October 11, 2014 (Saturday)",,Away,Lawrence University,"Appleton, Wis.",,,"L,13-21",
"October 18, 2014 (Saturday)",,Home,Macalester College,"Beloit, Wis./Strong Stadium",,,"L,21-28",
"October 25, 2014 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,"L,14-29",
"November 1, 2014 (Saturday)",,Home,Ripon College,"Beloit, Wis./Strong Stadium",,,"L,28-35",
"November 7, 2014 (Friday)",,Away,Carroll University,"Waukesha, WI",,,"L,14-49",
"November 15, 2014 (Saturday)",,Away,Knox College,"Galesburg, IL",,,"W,28-21",
