Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2011 (Friday)",6:00 p.m.,Neutral,Capital University,"Elmhurst, IL",,,Elmhurst Invitational,"W,3-2",Box ScoreRecap
"September 2, 2011 (Friday)",8:00 p.m.,Neutral,John Carroll University,"Elmhurst, IL",,,Elmhurst Invitational,"L,0-3",Box ScoreRecap
"September 3, 2011 (Saturday)",12:00 p.m.,Neutral,Dominican University (Ill.),"Elmhurst, IL",,,Elmhurst Invitational,"L,0-3",Box ScoreRecap
"September 3, 2011 (Saturday)",2:00 p.m.,Away,Elmhurst University,"Elmhurst, IL",,,Elmhurst Invitational,"L,1-3",Box ScoreRecap
"September 6, 2011 (Tuesday)",7:00 p.m.,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"L,0-3",Box ScoreRecap
"September 9, 2011 (Friday)",5:30 p.m.,Neutral,St. Norbert College,"Oshkosh, WI",,,UW-Oshkosh Pizza Hut Classic,"L,1-3",Box ScoreRecap
"September 9, 2011 (Friday)",7:30 p.m.,Away,University of Wisconsin-Oshkosh,"Oshkosh, WI",,,UW-Oshkosh Pizza Hut Classic,"L,0-3",Box ScoreRecap
"September 10, 2011 (Saturday)",11:00 a.m.,Neutral,Concordia University Wisconsin,"Oshkosh, WI",,,UW-Oshkosh Pizza Hut Classic,"W,3-1",Box ScoreRecap
"September 10, 2011 (Saturday)",1:00 p.m.,Neutral,Lawrence University,"Oshkosh, WI",,,UW-Oshkosh Pizza Hut Classic,"L,1-3",Box ScoreRecap
"September 13, 2011 (Tuesday)",7:00 p.m.,Home,Milwaukee School of Engineering,"Lake Forest, IL",,,,"W,3-2",Box ScoreRecap
"September 17, 2011 (Saturday)",12:00 p.m.,Away,North Central College,"Naperville, IL",,,Red & Black Triangular,"W,3-0",Box ScoreRecap
"September 17, 2011 (Saturday)",2:00 p.m.,Neutral,Benedictine University,"Naperville, IL",,,Red & Black Triangular,"W,3-0",Box ScoreRecap
"September 23, 2011 (Friday)",7:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,3-0",Box ScoreRecap
"September 24, 2011 (Saturday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,1-3",Box ScoreRecap
"September 27, 2011 (Tuesday)",7:00 p.m.,Home,Mount Mary University,"Lake Forest, IL",,,,"W,3-0",Box ScoreRecap
"September 29, 2011 (Thursday)",7:30 p.m.,Away,Carthage College,"Kenosha, WI",,,,"L,0-3",Box ScoreRecap
"October 5, 2011 (Wednesday)",7:00 p.m.,Away,Dominican University (Ill.),"River Forest, IL",,,,"L,0-3",Box ScoreRecap
"October 12, 2011 (Wednesday)",7:00 p.m.,Away,Marian University,"Fond du Lac, WI",,,,"W,3-1",Box ScoreRecap
"October 15, 2011 (Saturday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,3-1",Box ScoreRecap
"October 20, 2011 (Thursday)",7:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,3-0",Box ScoreRecap
"October 21, 2011 (Friday)",7:00 p.m.,Home,Knox College,"Lake Forest, IL",,,,"W,3-0",Box ScoreRecap
"October 22, 2011 (Saturday)",11:00 a.m.,Home,Grinnell College,"Lake Forest, IL",,,,"W,3-1",Box ScoreRecap
"October 22, 2011 (Saturday)",3:00 p.m.,Home,Trinity International University,"Lake Forest, IL",,,,"L,1-3",Box ScoreRecap
"October 26, 2011 (Wednesday)",7:00 p.m.,Away,Carroll University,"Waukesha, WI",,,,"L,1-3",Box ScoreRecap
"October 28, 2011 (Friday)",7:00 p.m.,Home,St. Norbert College,"Lake Forest, IL",,,,"L,2-3",Box ScoreRecap
"October 29, 2011 (Saturday)",11:00 a.m.,Home,Lawrence University,"Lake Forest, IL",,,,"W,3-0",Box ScoreRecap
"October 29, 2011 (Saturday)",3:00 p.m.,Home,Alverno College,"Lake Forest, IL",,,,"W,3-1",Box ScoreRecap
"November 4, 2011 (Friday)",4:30 p.m.,Neutral,Monmouth College,"De Pere, WI",,,Midwest Conference Tournament,"W,3-1",Box ScoreRecap
"November 5, 2011 (Saturday)",1:00 p.m.,Away,St. Norbert College,De Pere. WI,,,Midwest Conference Tournament,"L,0-3",Box ScoreRecap
