Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 15, 2025 (Saturday)",6:00 PM,Neutral,Buena Vista University,"Mankato, MN/Maverick All-Sports Dome",,,,"W,7-0",Box ScoreRecap
"February 15, 2025 (Saturday)",8:30 PM,Neutral,University of Wisconsin-Stout,"Mankato, MN/Maverick All-Sports Dome",,,,"W,10-2",Box ScoreRecap
"February 21, 2025 (Friday)",6:00 PM,Neutral,University of Wisconsin-Superior,"Dundas, MN/Dundas Dome",,,,"L,2-11",Box ScoreRecap
"February 21, 2025 (Friday)",8:00 PM,Neutral,North Central University (MN),"Dundas, MN/Dundas Dome",,,,"W,13-0",Box ScoreRecap
"March 1, 2025 (Saturday)",10:00 AM,Neutral,Luther College,"Rochester, MN/ Rochester Dome",,,,,History
"March 1, 2025 (Saturday)",12:00 PM,Neutral,University of Wisconsin-La Crosse,"Rochester, MN/ Rochester Dome",,,,,History
"March 15, 2025 (Saturday)",2:00 PM EDT,Neutral,Parkland College,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 15, 2025 (Saturday)",4:15 PM EDT,Neutral,Hawkeye Community College,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 16, 2025 (Sunday)",9:00 AM EDT,Neutral,Smith College,"Clermont, FL/Legends Way Ballfields",,,THE Spring Games,,History
"March 16, 2025 (Sunday)",11:15 AM EDT,Neutral,Amherst College,"Clermont, FL/Legends Way Ballfields",,,THE Spring Games,,History
"March 17, 2025 (Monday)",9:00 AM EDT,Neutral,Wellesley College,"Clermont, FL/Legends Way Ballfields",,,THE Spring Games,,History
"March 17, 2025 (Monday)",11:30 AM EDT,Neutral,Edgewood College,"Clermont, FL/Legends Way Ballfields",,,THE Spring Games,,History
"March 18, 2025 (Tuesday)",9:00 AM EDT,Neutral,Bates College,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 18, 2025 (Tuesday)",2:00 PM EDT,Neutral,Cortland,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 20, 2025 (Thursday)",9:00 AM EDT,Neutral,University of Chicago,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 20, 2025 (Thursday)",1:30 PM EDT,Neutral,Blackburn College,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 21, 2025 (Friday)",2:00 PM EDT,Neutral,Lawrence University,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 21, 2025 (Friday)",4:15 PM EDT,Neutral,Simpson College,"Clermont, FL/Hancock Park Ballfields",,,THE Spring Games,,History
"March 29, 2025 (Saturday)",1:00 PM,Home,University of Wisconsin - River Falls,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"March 29, 2025 (Saturday)",3:00 PM,Home,University of Wisconsin - River Falls,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 2, 2025 (Wednesday)",4:30 PM,Home,Augsburg University,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 2, 2025 (Wednesday)",6:30 PM,Home,Augsburg University,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 5, 2025 (Saturday)",1:00 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,,History
"April 5, 2025 (Saturday)",3:00 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,,History
"April 8, 2025 (Tuesday)",4:30 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 8, 2025 (Tuesday)",6:30 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 12, 2025 (Saturday)",1:00 PM,Away,Carleton College,"Northfield, MN",,,,,History
"April 12, 2025 (Saturday)",3:00 PM,Away,Carleton College,"Northfield, MN",,,,,History
"April 13, 2025 (Sunday)",1:00 PM,Away,College of Saint Benedict,"St. Joseph, MN",,,,,History
"April 13, 2025 (Sunday)",3:00 PM,Away,College of Saint Benedict,"St. Joseph, MN",,,,,History
"April 16, 2025 (Wednesday)",4:30 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 16, 2025 (Wednesday)",6:30 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 19, 2025 (Saturday)",1:00 PM,Away,St. Catherine University,"St. Paul, MN",,,,,History
"April 19, 2025 (Saturday)",3:00 PM,Away,St. Catherine University,"St. Paul, MN",,,,,History
"April 22, 2025 (Tuesday)",3:30 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,,History
"April 22, 2025 (Tuesday)",5:30 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,,Live StatsHistory
"April 26, 2025 (Saturday)",1:00 PM,Away,Bethel University,"St. Paul, MN",,,,,Live StatsHistory
"April 26, 2025 (Saturday)",3:00 PM,Away,Bethel University,"St. Paul, MN",,,,,History
"April 27, 2025 (Sunday)",1:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"April 27, 2025 (Sunday)",3:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"May 3, 2025 (Saturday)",1:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"May 3, 2025 (Saturday)",3:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,,Live StatsHistory
"May 8, 2025 (Thursday)",,Neutral,MIAC Playoffs,TBA,,,MIAC Playoffs,,History
