Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",5:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,2-0",Box ScoreRecap
"September 2, 2017 (Saturday)",4:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"L,0-2",Box ScoreRecap
"September 6, 2017 (Wednesday)",5:00 p.m.,Home,Central College,"Grinnell, IA",,,,"L,0-4",Box ScoreRecap
"September 9, 2017 (Saturday)",Noon,Away,Crown College,"St. Bonifacius, MN",,,,"W,6-0",Box ScoreRecap
"September 10, 2017 (Sunday)",1:00 p.m.,Home,University of Wisconsin-Oshkosh,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"September 17, 2017 (Sunday)",2:00 p.m.,Away,Edgewood College,"Madison, WI",,,,"L,0-1",Box ScoreRecap
"September 23, 2017 (Saturday)",11:00 a.m.,Home,Beloit College,"Grinnell, IA",,,,"W,5-3",Box ScoreRecap
"September 24, 2017 (Sunday)",11:00 a.m.,Home,Lake Forest College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"September 27, 2017 (Wednesday)",4:30 p.m.,Home,Buena Vista University,"Grinnell, IA",,,,"W,3-1",Box ScoreRecap
"September 30, 2017 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,7-3",Box ScoreRecap
"October 7, 2017 (Saturday)",1:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"L,1-2(2 OT)",Box ScoreRecap
"October 14, 2017 (Saturday)",1:00 p.m.,Away,St. Norbert College,De Pere. WI,,,,"L,1-4",Box ScoreRecap
"October 15, 2017 (Sunday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"W,4-0",Box ScoreRecap
"October 19, 2017 (Thursday)",4:00 p.m.,Away,Nebraska Wesleyan University,"Lincoln, NE",,,,"W,2-1",Box ScoreRecap
"October 21, 2017 (Saturday)",11:00 a.m.,Home,Ripon College,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"October 25, 2017 (Wednesday)",4:00 p.m.,Home,Cornell College,"Grinnell, IA",,,,"L,2-3",Box ScoreRecap
"October 28, 2017 (Saturday)",Noon,Home,Monmouth College,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"November 3, 2017 (Friday)",11:00 a.m.,Neutral,Knox College (Semifinal),"De Pere, WI",,,2017 Midwest Conference Tournament,"L,0-1",Box ScoreRecap
