0,1,2,3,4,5
Grinnell College,311,323,634,58,
Hayden Somach,73,77,150,6,t-7th
Brody Barton#,77,79,156,12,t-22nd
Eshaan Sethi#,81,75,156,12,t-22nd
Ian Strawn,77,82,159,15,t-36th
Luke McCann,83,80,163,19,43rd
Thornton Walker,80,84,164,20,t-44th
John Robinson#,87,79,166,22,t-46th
Kevin Carpenter,81,86,167,23,t-49th
Lukas Roscoe#,90,92,182,38,56th
