Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2015 (Tuesday)",4:30 PM,Home,UW-Platteville,Mount Vernon,,,"L,1-4",Box Score
"September 5, 2015 (Saturday)",1:00 PM,Away,Central,Pella,,,"L,1-6",Box Score
"September 11, 2015 (Friday)",7:00 PM,Away,Augustana College,"Rock Island, Ill.",,,"L,1-9",Box Score
"September 16, 2015 (Wednesday)",7:00 PM,Away,Coe College,Cedar Rapids,,,"L,1-7",Box Score
"September 19, 2015 (Saturday)",12:00 PM,Home,Monmouth,Mount Vernon,,,"L,0-2",Box Score
"September 20, 2015 (Sunday)",11:00 AM,Away,Iowa Wesleyan,Mount Pleasant,,,"W,12-0",Box Score
"September 24, 2015 (Thursday)",4:30 PM,Away,Buena Vista,Storm Lake,,,"L,0-3",Box Score
"September 26, 2015 (Saturday)",11:00 AM,Home,Illinois College,Mount Vernon,,,"W,2-1",Box Score
"September 29, 2015 (Tuesday)",7:00 PM,Away,Dubuque,Dubuque,,,"L,0-3",Box Score
"October 3, 2015 (Saturday)",11:00 AM,Home,Carroll,Mount Vernon,,,"L,0-3",Box Score
"October 4, 2015 (Sunday)",11:00 AM,Home,Lake Forest,Mount Vernon,,,"L,0-7",Box Score
"October 10, 2015 (Saturday)",11:00 AM,Away,Ripon College,"Ripon, Wis.",,,"L,0-2",Box Score
"October 11, 2015 (Sunday)",1:30 PM,Home,Grinnell,Mount Vernon,,,"L,0-3",Box Score
"October 17, 2015 (Saturday)",11:00 AM,Away,St. Norbert,"De Pere, Wis.",,,"L,0-7",Box Score
"October 18, 2015 (Sunday)",11:00 AM,Away,Lawrence,"Appleton, Wis.",,,"L,0-1",Box Score
"October 22, 2015 (Thursday)",3:30 PM,Home,Coe College,Mount Vernon,,,Canceled,
"October 24, 2015 (Saturday)",12:00 PM,Home,Beloit,Mount Vernon,,,"L,0-3",Box Score
"October 31, 2015 (Saturday)",11:00 AM,Away,Knox College,"Galesburg, Ill.",,,"L,0-6",Box Score
