0,1,2
POINTS,14,Augsburg College (9/12/2015)
GOALS,4,Augsburg College (9/12/2015) Lake Forest College (10/3/2015)
ASSISTS,6,Augsburg College (9/12/2015)
SHOTS,31,Wartburg College (9/1/2015)
SHOTS ON GOAL,15,Wartburg College (9/1/2015)
SAVES,15,Buena Vista (9/16/2015)
FOULS,21,Lake Forest College (10/3/2015)
CORNER KICKS,10,Wartburg College (9/1/2015)
