0,1,2
POINTS,2,Wartburg College (9/1/2015) Lawrence University (10/17/2015)
GOALS,1,Wartburg College (9/1/2015) Buena Vista (9/16/2015) Lawrence University (10/17/2015)
ASSISTS,1,Buena Vista (9/16/2015) Monmouth (IL) (10/10/2015) Beloit (10/31/2015)
SHOTS,4,Augsburg College (9/12/2015) Lake Forest College (10/3/2015)
SHOTS ON GOAL,2,Augsburg College (9/12/2015) Coe (9/23/2015)
SAVES,2,Buena Vista (9/16/2015) Carroll (WI) (10/4/2015) Cornell College (10/11/2015) Illinois College (10/24/2015)
FOULS,1,Simpson College (9/5/2015)
CORNER KICKS,1,Wartburg College (9/1/2015)
