Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2013 (Friday)",3 p.m.,Home,Principia College,"Jacksonville, IL",,,Illinois College Invitational,"L,0-3",Box ScoreRecap
"August 30, 2013 (Friday)",7 p.m.,Home,Culver-Stockton College (Mo.),"Jacksonville, IL",,,Illinois College Invitational,"L,0-3",Box ScoreRecap
"August 31, 2013 (Saturday)",10 a.m.,Home,University of Wisconsin River Falls,"Jacksonville, IL",,,Illinois College Invitational,"L,0-3",Box ScoreRecap
"August 31, 2013 (Saturday)",2:30 p.m.,Home,Aurora University,"Jacksonville, IL",,,Illinois College Invitational,"W,3-0",Box ScoreRecap
"September 4, 2013 (Wednesday)",7 p.m.,Home,Webster University,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"September 6, 2013 (Friday)",7 p.m.,Neutral,Bluffton University,"Bloomington, IL",,,Barker Chevrolet Volleyball Classic,"L,1-3",Box ScoreRecap
"September 7, 2013 (Saturday)",10 a.m.,Away,Illinois Wesleyan University,"Bloomington, IL",,,Barker Chevrolet Volleyball Classic,"L,0-3",Box ScoreRecap
"September 7, 2013 (Saturday)",12 p.m.,Neutral,Eureka College,"Bloomington, IL",,,Barker Chevrolet Volleyball Classic,"W,3-0",Box ScoreRecap
"September 11, 2013 (Wednesday)",7 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,"L,0-3",Box ScoreRecap
"September 17, 2013 (Tuesday)",7:30 p.m.,Away,Millikin University,"Decatur, IL",,,,"L,0-3",Box ScoreRecap
"September 21, 2013 (Saturday)",11 a.m.,Neutral,Anderson University (IN),"Terre Haute, IN",,,,"L,1-3",Box ScoreRecap
"September 21, 2013 (Saturday)",1 p.m.,Away,Rose-Hulman Institute of Technology,"Terre Haute, IN",,,,"L,0-3",Box ScoreRecap
"September 24, 2013 (Tuesday)",7 p.m.,Home,Knox College,"Jacksonville, IL",,,,"L,1-3",Box ScoreRecap
"October 4, 2013 (Friday)",7 p.m.,Home,Carroll University,"Jacksonville, IL",,,,"L,1-3",Box ScoreRecap
"October 5, 2013 (Saturday)",1 p.m.,Home,Ripon College,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"October 9, 2013 (Wednesday)",7 p.m.,Home,Robert Morris University (Ill.)-Springfield,"Jacksonville, IL",,,,"W,3-0",Box ScoreRecap
"October 11, 2013 (Friday)",7 p.m.,Away,St. Norbert College,De Pere. WI,,,,"L,0-3",Box ScoreRecap
"October 12, 2013 (Saturday)",11 a.m.,Away,Lawrence University,"Appleton, WI",,,,"L,0-3",Box ScoreRecap
"October 15, 2013 (Tuesday)",7 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,0-3",Box ScoreRecap
"October 18, 2013 (Friday)",7:30 p.m.,Home,Grinnell College,"Jacksonville, IL",,,,"L,1-3",Box ScoreRecap
"October 19, 2013 (Saturday)",1 p.m.,Home,Cornell College,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"October 23, 2013 (Wednesday)",7 p.m.,Home,MacMurray College,"Jacksonville, IL",,,"Set, Serve and Rally for the Cure","W,3-1",Box ScoreRecap
"October 25, 2013 (Friday)",7 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,3-1",Box ScoreRecap
"October 26, 2013 (Saturday)",1 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-3",Box ScoreRecap
