Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2023 (Saturday)",6 p.m.,Away,Lyon College (Ark.),"Batesville, AR",,,"L,12-18",Box ScoreRecap
"September 9, 2023 (Saturday)",1 p.m.,Home,Ripon College,"Grinnell, IA/Rosenbloom Field",,,"L,12-31",Box ScoreRecap
"September 16, 2023 (Saturday)",1 p.m.,Away,Beloit College,"Beloit, WI",,,"W,33-23",Box ScoreRecap
"September 30, 2023 (Saturday)",1 p.m.,Home,Lawrence University,"Grinnell, IA/Rosenbloom Field",,,"W,34-16",Box ScoreRecap
"October 7, 2023 (Saturday)",2 p.m.,Away,Monmouth College,"Monmouth, IL",,,"L,6-69",Box ScoreRecap
"October 14, 2023 (Saturday)",1 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-47",Box ScoreRecap
"October 21, 2023 (Saturday)",1 p.m.,Home,Knox College,"Grinnell, IA/Rosenbloom Field",,,"L,7-14",Box ScoreRecap
"October 28, 2023 (Saturday)",1 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,0-93",Box ScoreRecap
"November 4, 2023 (Saturday)",1 p.m.,Home,University of Chicago,"Grinnell, IA/Rosenbloom Field",,,"L,14-48",Box ScoreRecap
"November 11, 2023 (Saturday)",Noon,Home,Cornell College (Senior Day),"Grinnell, IA/Rosenbloom Field",,,"L,20-51",Box ScoreRecap
